main.py --seed 7 --gamma 1

Namespace(algo='q-learning', convg=0.5, env='tokens-v0', eps_final=0.001, eps_frames=1500, eps_start=1.0, frames=7500, games=500, gamma=1.0, log_interval=1, lr=10, model=None, save_interval=1, seed=7)

Environments loaded

Training status loaded

U 3 | F 3 | G 1 | D 0 | EPS 0.999 | L 1.000 | R 1.000 | Avg L 1.000 | Avg R 1.000
U 1007 | F 1007 | G 335 | D 0 | EPS 0.329 | L 173734375907887306368588677493783726712317009401343617410073389172660205324624223980430894178486258071185770544904569618432.000 | R 151.000 | Avg L 518610077336977058325902975995264139778705817656801026859212427118393160118759594914458627593174289016796614924559187968.000 | Avg R 0.451
U 1008 | F 1008 | G 336 | D 0 | EPS 0.329 | L -1542419039005057448928202093774978869532474182175255947524557771678864822391325617812094787146872545202772945436552462336000.000 | R 152.000 | Avg L -4590532854181718598000601469568389492656173161235880796204040987139478638069421481583615437937120670246348051894501376000.000 | Avg R 0.452
U 1009 | F 1009 | G 336 | D 0 | EPS 0.328 | L -1542419039005057448928202093774978869532474182175255947524557771678864822391325617812094787146872545202772945436552462336000.000 | R 152.000 | Avg L -4590532854181718598000601469568389492656173161235880796204040987139478638069421481583615437937120670246348051894501376000.000 | Avg R 0.452
U 1010 | F 1010 | G 336 | D 0 | EPS 0.327 | L -1542419039005057448928202093774978869532474182175255947524557771678864822391325617812094787146872545202772945436552462336000.000 | R 152.000 | Avg L -4590532854181718598000601469568389492656173161235880796204040987139478638069421481583615437937120670246348051894501376000.000 | Avg R 0.452
U 1011 | F 1011 | G 337 | D 0 | EPS 0.327 | L -1563609383170985757317298097444053540410853084612092556690660502553941847921618015823878047606376322640671934904141126565888.000 | R 152.000 | Avg L -4639790454513310922331332081134381407779724811449506527760984099492057466563512224153820556419423161300777757516111020032.000 | Avg R 0.451
U 1012 | F 1012 | G 337 | D 0 | EPS 0.326 | L -1563609383170985757317298097444053540410853084612092556690660502553941847921618015823878047606376322640671934904141126565888.000 | R 152.000 | Avg L -4639790454513310922331332081134381407779724811449506527760984099492057466563512224153820556419423161300777757516111020032.000 | Avg R 0.451
U 1013 | F 1013 | G 337 | D 0 | EPS 0.325 | L -1563609383170985757317298097444053540410853084612092556690660502553941847921618015823878047606376322640671934904141126565888.000 | R 152.000 | Avg L -4639790454513310922331332081134381407779724811449506527760984099492057466563512224153820556419423161300777757516111020032.000 | Avg R 0.451
U 1014 | F 1014 | G 338 | D 0 | EPS 0.325 | L -1563609383170985757317298097444053540410853084612092556690660502553941847921618015823878047606376322640671934904141126565888.000 | R 153.000 | Avg L -4626063263819484441605940193827079760754753897921550210398537214130100537747030000341473121263262325889177701577696215040.000 | Avg R 0.453
U 1015 | F 1015 | G 338 | D 0 | EPS 0.324 | L -1563609383170985757317298097444053540410853084612092556690660502553941847921618015823878047606376322640671934904141126565888.000 | R 153.000 | Avg L -4626063263819484441605940193827079760754753897921550210398537214130100537747030000341473121263262325889177701577696215040.000 | Avg R 0.453
U 1016 | F 1016 | G 338 | D 0 | EPS 0.323 | L -1563609383170985757317298097444053540410853084612092556690660502553941847921618015823878047606376322640671934904141126565888.000 | R 153.000 | Avg L -4626063263819484441605940193827079760754753897921550210398537214130100537747030000341473121263262325889177701577696215040.000 | Avg R 0.453
U 1017 | F 1017 | G 339 | D 0 | EPS 0.323 | L -1563609383170985757317298097444053540410853084612092556690660502553941847921618015823878047606376322640671934904141126565888.000 | R 153.000 | Avg L -4612417059501432831254615650628894988439534929165337071185488591547399301093073578704435205146190636579496453046114713600.000 | Avg R 0.451
U 1018 | F 1018 | G 339 | D 0 | EPS 0.322 | L -1563609383170985757317298097444053540410853084612092556690660502553941847921618015823878047606376322640671934904141126565888.000 | R 153.000 | Avg L -4612417059501432831254615650628894988439534929165337071185488591547399301093073578704435205146190636579496453046114713600.000 | Avg R 0.451
U 1019 | F 1019 | G 339 | D 0 | EPS 0.321 | L -1563609383170985757317298097444053540410853084612092556690660502553941847921618015823878047606376322640671934904141126565888.000 | R 153.000 | Avg L -4612417059501432831254615650628894988439534929165337071185488591547399301093073578704435205146190636579496453046114713600.000 | Avg R 0.451
U 1020 | F 1020 | G 340 | D 0 | EPS 0.321 | L -1563609383170985757317298097444053540410853084612092556690660502553941847921618015823878047606376322640671934904141126565888.000 | R 153.000 | Avg L -4598851126973487271934850899445316502383764583631987491816929127433941969502443995610975389213054188382310205380855070720.000 | Avg R 0.450
U 1021 | F 1021 | G 340 | D 0 | EPS 0.320 | L -1563609383170985757317298097444053540410853084612092556690660502553941847921618015823878047606376322640671934904141126565888.000 | R 153.000 | Avg L -4598851126973487271934850899445316502383764583631987491816929127433941969502443995610975389213054188382310205380855070720.000 | Avg R 0.450
U 1022 | F 1022 | G 340 | D 0 | EPS 0.319 | L -1563609383170985757317298097444053540410853084612092556690660502553941847921618015823878047606376322640671934904141126565888.000 | R 153.000 | Avg L -4598851126973487271934850899445316502383764583631987491816929127433941969502443995610975389213054188382310205380855070720.000 | Avg R 0.450
U 1023 | F 1023 | G 341 | D 0 | EPS 0.319 | L -1563609383170985757317298097444053540410853084612092556690660502553941847921618015823878047606376322640671934904141126565888.000 | R 153.000 | Avg L -4585364760032216403049563927529852927511091453430973238230378539455629169468159050345786938416457623881126528998887653376.000 | Avg R 0.449
U 1024 | F 1024 | G 341 | D 0 | EPS 0.318 | L -1563609383170985757317298097444053540410853084612092556690660502553941847921618015823878047606376322640671934904141126565888.000 | R 153.000 | Avg L -4585364760032216403049563927529852927511091453430973238230378539455629169468159050345786938416457623881126528998887653376.000 | Avg R 0.449
U 1025 | F 1025 | G 341 | D 0 | EPS 0.317 | L -1563609383170985757317298097444053540410853084612092556690660502553941847921618015823878047606376322640671934904141126565888.000 | R 153.000 | Avg L -4585364760032216403049563927529852927511091453430973238230378539455629169468159050345786938416457623881126528998887653376.000 | Avg R 0.449
U 1026 | F 1026 | G 342 | D 0 | EPS 0.317 | L -1563609383170985757317298097444053540410853084612092556690660502553941847921618015823878047606376322640671934904141126565888.000 | R 153.000 | Avg L -4571957260733876664449592775368375303809991981779064205257062017829041487826072161610513748524754796874774470402148139008.000 | Avg R 0.447
U 1027 | F 1027 | G 342 | D 0 | EPS 0.316 | L -1563609383170985757317298097444053540410853084612092556690660502553941847921618015823878047606376322640671934904141126565888.000 | R 153.000 | Avg L -4571957260733876664449592775368375303809991981779064205257062017829041487826072161610513748524754796874774470402148139008.000 | Avg R 0.447
U 1028 | F 1028 | G 342 | D 0 | EPS 0.315 | L -1563609383170985757317298097444053540410853084612092556690660502553941847921618015823878047606376322640671934904141126565888.000 | R 153.000 | Avg L -4571957260733876664449592775368375303809991981779064205257062017829041487826072161610513748524754796874774470402148139008.000 | Avg R 0.447
U 1029 | F 1029 | G 343 | D 0 | EPS 0.315 | L -1563609383170985757317298097444053540410853084612092556690660502553941847921618015823878047606376322640671934904141126565888.000 | R 153.000 | Avg L -4558627939274011072964718750051961724498320630391066343526790263238868204850786924028452181273999025899420561541901058048.000 | Avg R 0.446
U 1030 | F 1030 | G 343 | D 0 | EPS 0.314 | L -1563609383170985757317298097444053540410853084612092556690660502553941847921618015823878047606376322640671934904141126565888.000 | R 153.000 | Avg L -4558627939274011072964718750051961724498320630391066343526790263238868204850786924028452181273999025899420561541901058048.000 | Avg R 0.446
U 1031 | F 1031 | G 343 | D 0 | EPS 0.313 | L -1563609383170985757317298097444053540410853084612092556690660502553941847921618015823878047606376322640671934904141126565888.000 | R 153.000 | Avg L -4558627939274011072964718750051961724498320630391066343526790263238868204850786924028452181273999025899420561541901058048.000 | Avg R 0.446
U 1032 | F 1032 | G 344 | D 0 | EPS 0.313 | L -1563609383170985757317298097444053540410853084612092556690660502553941847921618015823878047606376322640671934904141126565888.000 | R 153.000 | Avg L -4545376113869144830044358561529232167191389979856182845914186625772713117947981158888716796755671362212765761592035901440.000 | Avg R 0.445
U 1033 | F 1033 | G 344 | D 0 | EPS 0.312 | L -1563609383170985757317298097444053540410853084612092556690660502553941847921618015823878047606376322640671934904141126565888.000 | R 153.000 | Avg L -4545376113869144830044358561529232167191389979856182845914186625772713117947981158888716796755671362212765761592035901440.000 | Avg R 0.445
U 1034 | F 1034 | G 344 | D 0 | EPS 0.311 | L -1563609383170985757317298097444053540410853084612092556690660502553941847921618015823878047606376322640671934904141126565888.000 | R 153.000 | Avg L -4545376113869144830044358561529232167191389979856182845914186625772713117947981158888716796755671362212765761592035901440.000 | Avg R 0.445
U 1035 | F 1035 | G 345 | D 0 | EPS 0.311 | L -1372896285677631275383256911151534988690517561347691496156054538218232456560357875243956842796897758661955827791931027488768.000 | R 153.000 | Avg L -3979409523703279295079587764634996089491766216150080853432207691861485070274671517332518678081473754051056415076501159936.000 | Avg R 0.443
U 1036 | F 1036 | G 345 | D 0 | EPS 0.310 | L -1372896285677631275383256911151534988690517561347691496156054538218232456560357875243956842796897758661955827791931027488768.000 | R 153.000 | Avg L -3979409523703279295079587764634996089491766216150080853432207691861485070274671517332518678081473754051056415076501159936.000 | Avg R 0.443
U 1037 | F 1037 | G 345 | D 0 | EPS 0.309 | L -1372896285677631275383256911151534988690517561347691496156054538218232456560357875243956842796897758661955827791931027488768.000 | R 153.000 | Avg L -3979409523703279295079587764634996089491766216150080853432207691861485070274671517332518678081473754051056415076501159936.000 | Avg R 0.443
U 1038 | F 1038 | G 346 | D 0 | EPS 0.309 | L 14072484448538873283694797110642249294623050754844475120017537590685395823351419350045543125087664068577921404617709534052352.000 | R 153.000 | Avg L 40671920371499633211100905686347521154086981356847318188167856938005148639866927287699484201314856042475037408575583420416.000 | Avg R 0.442
U 1039 | F 1039 | G 346 | D 0 | EPS 0.308 | L 14072484448538873283694797110642249294623050754844475120017537590685395823351419350045543125087664068577921404617709534052352.000 | R 153.000 | Avg L 40671920371499633211100905686347521154086981356847318188167856938005148639866927287699484201314856042475037408575583420416.000 | Avg R 0.442
U 1040 | F 1040 | G 346 | D 0 | EPS 0.307 | L 14072484448538873283694797110642249294623050754844475120017537590685395823351419350045543125087664068577921404617709534052352.000 | R 153.000 | Avg L 40671920371499633211100905686347521154086981356847318188167856938005148639866927287699484201314856042475037408575583420416.000 | Avg R 0.442
U 1041 | F 1041 | G 347 | D 0 | EPS 0.307 | L 12356066571098681184881489353634661412029583453462095043444172230424108270631849435669483445846024394995227652031291368407040.000 | R 153.000 | Avg L 35608261011811761828819558895965283202392880996589419776340004117800897484764909366863908577504035135955621274295654678528.000 | Avg R 0.441
U 1042 | F 1042 | G 347 | D 0 | EPS 0.306 | L 12356066571098681184881489353634661412029583453462095043444172230424108270631849435669483445846024394995227652031291368407040.000 | R 153.000 | Avg L 35608261011811761828819558895965283202392880996589419776340004117800897484764909366863908577504035135955621274295654678528.000 | Avg R 0.441
U 1043 | F 1043 | G 347 | D 0 | EPS 0.305 | L 12356066571098681184881489353634661412029583453462095043444172230424108270631849435669483445846024394995227652031291368407040.000 | R 153.000 | Avg L 35608261011811761828819558895965283202392880996589419776340004117800897484764909366863908577504035135955621274295654678528.000 | Avg R 0.441
U 1044 | F 1044 | G 348 | D 0 | EPS 0.305 | L 27803827468060407725658676392869724465890192376566488356921911564455825537817007132844995444412337993540473040540351827279872.000 | R 153.000 | Avg L 79896055942702316621918409332016289262696984866563402705834019664858937891256629496646042278593525777264383191195087536128.000 | Avg R 0.440
U 1045 | F 1045 | G 348 | D 0 | EPS 0.304 | L 27803827468060407725658676392869724465890192376566488356921911564455825537817007132844995444412337993540473040540351827279872.000 | R 153.000 | Avg L 79896055942702316621918409332016289262696984866563402705834019664858937891256629496646042278593525777264383191195087536128.000 | Avg R 0.440
U 1046 | F 1046 | G 348 | D 0 | EPS 0.303 | L 27803827468060407725658676392869724465890192376566488356921911564455825537817007132844995444412337993540473040540351827279872.000 | R 153.000 | Avg L 79896055942702316621918409332016289262696984866563402705834019664858937891256629496646042278593525777264383191195087536128.000 | Avg R 0.440
