main.py --seed 7

Namespace(algo='q-learning', convg=0.01, env='tokens-v0', frames=3000, games=500, log_interval=1, lr=0.01, model=None, save_interval=30, seed=7)

Environments loaded

Training status loaded

U 15 | F 15 | G 1 | D 0 | EPS 0.981 | L 1.000 | R 1.000 | Avg L 0.067 | Avg R 1.000
U 931 | F 931 | G 62 | D 0 | EPS 0.010 | L -3.924 | R -4.000 | Avg L -0.004 | Avg R -0.065
U 932 | F 932 | G 62 | D 0 | EPS 0.010 | L -3.924 | R -4.000 | Avg L -0.004 | Avg R -0.065
U 933 | F 933 | G 62 | D 0 | EPS 0.010 | L -3.924 | R -4.000 | Avg L -0.004 | Avg R -0.065
U 934 | F 934 | G 62 | D 0 | EPS 0.010 | L -3.924 | R -4.000 | Avg L -0.004 | Avg R -0.065
U 935 | F 935 | G 62 | D 0 | EPS 0.010 | L -3.924 | R -4.000 | Avg L -0.004 | Avg R -0.065
U 936 | F 936 | G 62 | D 0 | EPS 0.010 | L -3.924 | R -4.000 | Avg L -0.004 | Avg R -0.065
U 937 | F 937 | G 62 | D 0 | EPS 0.010 | L -3.924 | R -4.000 | Avg L -0.004 | Avg R -0.065
U 938 | F 938 | G 62 | D 0 | EPS 0.010 | L -3.924 | R -4.000 | Avg L -0.004 | Avg R -0.065
U 939 | F 939 | G 62 | D 0 | EPS 0.010 | L -3.924 | R -4.000 | Avg L -0.004 | Avg R -0.065
U 940 | F 940 | G 62 | D 0 | EPS 0.010 | L -3.924 | R -4.000 | Avg L -0.004 | Avg R -0.065
U 941 | F 941 | G 62 | D 0 | EPS 0.010 | L -3.924 | R -4.000 | Avg L -0.004 | Avg R -0.065
U 942 | F 942 | G 62 | D 0 | EPS 0.010 | L -3.924 | R -4.000 | Avg L -0.004 | Avg R -0.065
U 943 | F 943 | G 62 | D 0 | EPS 0.010 | L -3.924 | R -4.000 | Avg L -0.004 | Avg R -0.065
U 944 | F 944 | G 62 | D 0 | EPS 0.010 | L -3.924 | R -4.000 | Avg L -0.004 | Avg R -0.065
U 945 | F 945 | G 63 | D 0 | EPS 0.010 | L -4.942 | R -5.000 | Avg L -0.005 | Avg R -0.079
U 946 | F 946 | G 63 | D 0 | EPS 0.010 | L -4.924 | R -5.000 | Avg L -0.005 | Avg R -0.079
U 947 | F 947 | G 63 | D 0 | EPS 0.010 | L -4.924 | R -5.000 | Avg L -0.005 | Avg R -0.079
U 948 | F 948 | G 63 | D 0 | EPS 0.010 | L -4.924 | R -5.000 | Avg L -0.005 | Avg R -0.079
U 949 | F 949 | G 63 | D 0 | EPS 0.010 | L -4.924 | R -5.000 | Avg L -0.005 | Avg R -0.079
U 950 | F 950 | G 63 | D 0 | EPS 0.010 | L -4.924 | R -5.000 | Avg L -0.005 | Avg R -0.079
U 951 | F 951 | G 63 | D 0 | EPS 0.010 | L -4.924 | R -5.000 | Avg L -0.005 | Avg R -0.079
U 952 | F 952 | G 63 | D 0 | EPS 0.010 | L -4.924 | R -5.000 | Avg L -0.005 | Avg R -0.079
U 953 | F 953 | G 63 | D 0 | EPS 0.010 | L -4.924 | R -5.000 | Avg L -0.005 | Avg R -0.079
U 954 | F 954 | G 63 | D 0 | EPS 0.010 | L -4.924 | R -5.000 | Avg L -0.005 | Avg R -0.079
U 955 | F 955 | G 63 | D 0 | EPS 0.010 | L -4.924 | R -5.000 | Avg L -0.005 | Avg R -0.079
U 956 | F 956 | G 63 | D 0 | EPS 0.010 | L -4.924 | R -5.000 | Avg L -0.005 | Avg R -0.079
U 957 | F 957 | G 63 | D 0 | EPS 0.010 | L -4.924 | R -5.000 | Avg L -0.005 | Avg R -0.079
U 958 | F 958 | G 63 | D 0 | EPS 0.010 | L -4.924 | R -5.000 | Avg L -0.005 | Avg R -0.079
U 959 | F 959 | G 63 | D 0 | EPS 0.010 | L -4.924 | R -5.000 | Avg L -0.005 | Avg R -0.079
U 960 | F 960 | G 64 | D 0 | EPS 0.010 | L -5.914 | R -6.000 | Avg L -0.006 | Avg R -0.094
U 961 | F 961 | G 64 | D 0 | EPS 0.010 | L -5.897 | R -6.000 | Avg L -0.006 | Avg R -0.094
U 962 | F 962 | G 64 | D 0 | EPS 0.010 | L -5.897 | R -6.000 | Avg L -0.006 | Avg R -0.094
U 963 | F 963 | G 64 | D 0 | EPS 0.010 | L -5.897 | R -6.000 | Avg L -0.006 | Avg R -0.094
U 964 | F 964 | G 64 | D 0 | EPS 0.010 | L -5.897 | R -6.000 | Avg L -0.006 | Avg R -0.094
U 965 | F 965 | G 64 | D 0 | EPS 0.010 | L -5.897 | R -6.000 | Avg L -0.006 | Avg R -0.094
U 966 | F 966 | G 64 | D 0 | EPS 0.010 | L -5.897 | R -6.000 | Avg L -0.006 | Avg R -0.094
U 967 | F 967 | G 64 | D 0 | EPS 0.010 | L -5.897 | R -6.000 | Avg L -0.006 | Avg R -0.094
U 968 | F 968 | G 64 | D 0 | EPS 0.010 | L -5.897 | R -6.000 | Avg L -0.006 | Avg R -0.094
U 969 | F 969 | G 64 | D 0 | EPS 0.010 | L -5.897 | R -6.000 | Avg L -0.006 | Avg R -0.094
U 970 | F 970 | G 64 | D 0 | EPS 0.010 | L -5.897 | R -6.000 | Avg L -0.006 | Avg R -0.094
U 971 | F 971 | G 64 | D 0 | EPS 0.010 | L -5.897 | R -6.000 | Avg L -0.006 | Avg R -0.094
U 972 | F 972 | G 64 | D 0 | EPS 0.010 | L -5.897 | R -6.000 | Avg L -0.006 | Avg R -0.094
U 973 | F 973 | G 64 | D 0 | EPS 0.010 | L -5.897 | R -6.000 | Avg L -0.006 | Avg R -0.094
U 974 | F 974 | G 64 | D 0 | EPS 0.010 | L -5.897 | R -6.000 | Avg L -0.006 | Avg R -0.094
U 975 | F 975 | G 65 | D 0 | EPS 0.010 | L -4.914 | R -5.000 | Avg L -0.005 | Avg R -0.077
U 976 | F 976 | G 65 | D 0 | EPS 0.010 | L -4.897 | R -5.000 | Avg L -0.005 | Avg R -0.077
U 977 | F 977 | G 65 | D 0 | EPS 0.010 | L -4.897 | R -5.000 | Avg L -0.005 | Avg R -0.077
U 978 | F 978 | G 65 | D 0 | EPS 0.010 | L -4.897 | R -5.000 | Avg L -0.005 | Avg R -0.077
U 979 | F 979 | G 65 | D 0 | EPS 0.010 | L -4.897 | R -5.000 | Avg L -0.005 | Avg R -0.077
U 980 | F 980 | G 65 | D 0 | EPS 0.010 | L -4.897 | R -5.000 | Avg L -0.005 | Avg R -0.077
U 981 | F 981 | G 65 | D 0 | EPS 0.010 | L -4.897 | R -5.000 | Avg L -0.005 | Avg R -0.077
U 982 | F 982 | G 65 | D 0 | EPS 0.010 | L -4.897 | R -5.000 | Avg L -0.005 | Avg R -0.077
U 983 | F 983 | G 65 | D 0 | EPS 0.010 | L -4.897 | R -5.000 | Avg L -0.005 | Avg R -0.077
U 984 | F 984 | G 65 | D 0 | EPS 0.010 | L -4.897 | R -5.000 | Avg L -0.005 | Avg R -0.077
U 985 | F 985 | G 65 | D 0 | EPS 0.010 | L -4.897 | R -5.000 | Avg L -0.005 | Avg R -0.077
U 986 | F 986 | G 65 | D 0 | EPS 0.010 | L -4.897 | R -5.000 | Avg L -0.005 | Avg R -0.077
U 987 | F 987 | G 65 | D 0 | EPS 0.010 | L -4.897 | R -5.000 | Avg L -0.005 | Avg R -0.077
U 988 | F 988 | G 65 | D 0 | EPS 0.010 | L -4.897 | R -5.000 | Avg L -0.005 | Avg R -0.077
U 989 | F 989 | G 65 | D 0 | EPS 0.010 | L -4.897 | R -5.000 | Avg L -0.005 | Avg R -0.077
U 990 | F 990 | G 66 | D 0 | EPS 0.010 | L -5.914 | R -6.000 | Avg L -0.006 | Avg R -0.091
U 991 | F 991 | G 66 | D 0 | EPS 0.010 | L -5.897 | R -6.000 | Avg L -0.006 | Avg R -0.091
U 992 | F 992 | G 66 | D 0 | EPS 0.010 | L -5.897 | R -6.000 | Avg L -0.006 | Avg R -0.091
U 993 | F 993 | G 66 | D 0 | EPS 0.010 | L -5.897 | R -6.000 | Avg L -0.006 | Avg R -0.091
U 994 | F 994 | G 66 | D 0 | EPS 0.010 | L -5.897 | R -6.000 | Avg L -0.006 | Avg R -0.091
U 995 | F 995 | G 66 | D 0 | EPS 0.010 | L -5.897 | R -6.000 | Avg L -0.006 | Avg R -0.091
U 996 | F 996 | G 66 | D 0 | EPS 0.010 | L -5.897 | R -6.000 | Avg L -0.006 | Avg R -0.091
U 997 | F 997 | G 66 | D 0 | EPS 0.010 | L -5.897 | R -6.000 | Avg L -0.006 | Avg R -0.091
U 998 | F 998 | G 66 | D 0 | EPS 0.010 | L -5.897 | R -6.000 | Avg L -0.006 | Avg R -0.091
U 999 | F 999 | G 66 | D 0 | EPS 0.010 | L -5.897 | R -6.000 | Avg L -0.006 | Avg R -0.091
U 1000 | F 1000 | G 66 | D 0 | EPS 0.010 | L -5.897 | R -6.000 | Avg L -0.006 | Avg R -0.091
U 1001 | F 1001 | G 66 | D 0 | EPS 0.010 | L -5.897 | R -6.000 | Avg L -0.006 | Avg R -0.091
U 1002 | F 1002 | G 66 | D 0 | EPS 0.010 | L -5.897 | R -6.000 | Avg L -0.006 | Avg R -0.091
U 1003 | F 1003 | G 66 | D 0 | EPS 0.010 | L -5.917 | R -6.000 | Avg L -0.006 | Avg R -0.091
U 1004 | F 1004 | G 66 | D 0 | EPS 0.010 | L -5.897 | R -6.000 | Avg L -0.006 | Avg R -0.091
U 1005 | F 1005 | G 67 | D 0 | EPS 0.010 | L -6.914 | R -7.000 | Avg L -0.007 | Avg R -0.104
U 1006 | F 1006 | G 67 | D 0 | EPS 0.010 | L -6.897 | R -7.000 | Avg L -0.007 | Avg R -0.104
U 1007 | F 1007 | G 67 | D 0 | EPS 0.010 | L -6.897 | R -7.000 | Avg L -0.007 | Avg R -0.104
U 1008 | F 1008 | G 67 | D 0 | EPS 0.010 | L -6.897 | R -7.000 | Avg L -0.007 | Avg R -0.104
U 1009 | F 1009 | G 67 | D 0 | EPS 0.010 | L -6.897 | R -7.000 | Avg L -0.007 | Avg R -0.104
U 1010 | F 1010 | G 67 | D 0 | EPS 0.010 | L -6.897 | R -7.000 | Avg L -0.007 | Avg R -0.104
U 1011 | F 1011 | G 67 | D 0 | EPS 0.010 | L -6.897 | R -7.000 | Avg L -0.007 | Avg R -0.104
U 1012 | F 1012 | G 67 | D 0 | EPS 0.010 | L -6.897 | R -7.000 | Avg L -0.007 | Avg R -0.104
U 1013 | F 1013 | G 67 | D 0 | EPS 0.010 | L -6.897 | R -7.000 | Avg L -0.007 | Avg R -0.104
U 1014 | F 1014 | G 67 | D 0 | EPS 0.010 | L -6.897 | R -7.000 | Avg L -0.007 | Avg R -0.104
U 1015 | F 1015 | G 67 | D 0 | EPS 0.010 | L -6.897 | R -7.000 | Avg L -0.007 | Avg R -0.104
U 1016 | F 1016 | G 67 | D 0 | EPS 0.010 | L -6.897 | R -7.000 | Avg L -0.007 | Avg R -0.104
U 1017 | F 1017 | G 67 | D 0 | EPS 0.010 | L -6.897 | R -7.000 | Avg L -0.007 | Avg R -0.104
U 1018 | F 1018 | G 67 | D 0 | EPS 0.010 | L -6.897 | R -7.000 | Avg L -0.007 | Avg R -0.104
U 1019 | F 1019 | G 67 | D 0 | EPS 0.010 | L -6.897 | R -7.000 | Avg L -0.007 | Avg R -0.104
U 1020 | F 1020 | G 68 | D 0 | EPS 0.010 | L -7.914 | R -8.000 | Avg L -0.008 | Avg R -0.118
U 1021 | F 1021 | G 68 | D 0 | EPS 0.010 | L -7.897 | R -8.000 | Avg L -0.008 | Avg R -0.118
U 1022 | F 1022 | G 68 | D 0 | EPS 0.010 | L -7.897 | R -8.000 | Avg L -0.008 | Avg R -0.118
U 1023 | F 1023 | G 68 | D 0 | EPS 0.010 | L -7.897 | R -8.000 | Avg L -0.008 | Avg R -0.118
U 1024 | F 1024 | G 68 | D 0 | EPS 0.010 | L -7.897 | R -8.000 | Avg L -0.008 | Avg R -0.118
U 1025 | F 1025 | G 68 | D 0 | EPS 0.010 | L -7.897 | R -8.000 | Avg L -0.008 | Avg R -0.118
U 1026 | F 1026 | G 68 | D 0 | EPS 0.010 | L -7.897 | R -8.000 | Avg L -0.008 | Avg R -0.118
U 1027 | F 1027 | G 68 | D 0 | EPS 0.010 | L -7.897 | R -8.000 | Avg L -0.008 | Avg R -0.118
U 1028 | F 1028 | G 68 | D 0 | EPS 0.010 | L -7.897 | R -8.000 | Avg L -0.008 | Avg R -0.118
U 1029 | F 1029 | G 68 | D 0 | EPS 0.010 | L -7.897 | R -8.000 | Avg L -0.008 | Avg R -0.118
U 1030 | F 1030 | G 68 | D 0 | EPS 0.010 | L -7.897 | R -8.000 | Avg L -0.008 | Avg R -0.118
U 1031 | F 1031 | G 68 | D 0 | EPS 0.010 | L -7.897 | R -8.000 | Avg L -0.008 | Avg R -0.118
U 1032 | F 1032 | G 68 | D 0 | EPS 0.010 | L -7.897 | R -8.000 | Avg L -0.008 | Avg R -0.118
U 1033 | F 1033 | G 68 | D 0 | EPS 0.010 | L -7.897 | R -8.000 | Avg L -0.008 | Avg R -0.118
U 1034 | F 1034 | G 68 | D 0 | EPS 0.010 | L -7.897 | R -8.000 | Avg L -0.008 | Avg R -0.118
U 1035 | F 1035 | G 69 | D 0 | EPS 0.010 | L -8.914 | R -9.000 | Avg L -0.009 | Avg R -0.130
U 1036 | F 1036 | G 69 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.009 | Avg R -0.130
U 1037 | F 1037 | G 69 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.009 | Avg R -0.130
U 1038 | F 1038 | G 69 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.009 | Avg R -0.130
U 1039 | F 1039 | G 69 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.009 | Avg R -0.130
U 1040 | F 1040 | G 69 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.009 | Avg R -0.130
U 1041 | F 1041 | G 69 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.009 | Avg R -0.130
U 1042 | F 1042 | G 69 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.009 | Avg R -0.130
U 1043 | F 1043 | G 69 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.009 | Avg R -0.130
U 1044 | F 1044 | G 69 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.009 | Avg R -0.130
U 1045 | F 1045 | G 69 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.009 | Avg R -0.130
U 1046 | F 1046 | G 69 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.009 | Avg R -0.130
U 1047 | F 1047 | G 69 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.130
U 1048 | F 1048 | G 69 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.130
U 1049 | F 1049 | G 69 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.130
U 1050 | F 1050 | G 70 | D 0 | EPS 0.010 | L -7.913 | R -8.000 | Avg L -0.008 | Avg R -0.114
U 1051 | F 1051 | G 70 | D 0 | EPS 0.010 | L -7.897 | R -8.000 | Avg L -0.008 | Avg R -0.114
U 1052 | F 1052 | G 70 | D 0 | EPS 0.010 | L -7.897 | R -8.000 | Avg L -0.008 | Avg R -0.114
U 1053 | F 1053 | G 70 | D 0 | EPS 0.010 | L -7.897 | R -8.000 | Avg L -0.007 | Avg R -0.114
U 1054 | F 1054 | G 70 | D 0 | EPS 0.010 | L -7.897 | R -8.000 | Avg L -0.007 | Avg R -0.114
U 1055 | F 1055 | G 70 | D 0 | EPS 0.010 | L -7.897 | R -8.000 | Avg L -0.007 | Avg R -0.114
U 1056 | F 1056 | G 70 | D 0 | EPS 0.010 | L -7.897 | R -8.000 | Avg L -0.007 | Avg R -0.114
U 1057 | F 1057 | G 70 | D 0 | EPS 0.010 | L -7.897 | R -8.000 | Avg L -0.007 | Avg R -0.114
U 1058 | F 1058 | G 70 | D 0 | EPS 0.010 | L -7.897 | R -8.000 | Avg L -0.007 | Avg R -0.114
U 1059 | F 1059 | G 70 | D 0 | EPS 0.010 | L -7.897 | R -8.000 | Avg L -0.007 | Avg R -0.114
U 1060 | F 1060 | G 70 | D 0 | EPS 0.010 | L -7.897 | R -8.000 | Avg L -0.007 | Avg R -0.114
U 1061 | F 1061 | G 70 | D 0 | EPS 0.010 | L -7.897 | R -8.000 | Avg L -0.007 | Avg R -0.114
U 1062 | F 1062 | G 70 | D 0 | EPS 0.010 | L -7.897 | R -8.000 | Avg L -0.007 | Avg R -0.114
U 1063 | F 1063 | G 70 | D 0 | EPS 0.010 | L -7.897 | R -8.000 | Avg L -0.007 | Avg R -0.114
U 1064 | F 1064 | G 70 | D 0 | EPS 0.010 | L -7.897 | R -8.000 | Avg L -0.007 | Avg R -0.114
U 1065 | F 1065 | G 71 | D 0 | EPS 0.010 | L -8.913 | R -9.000 | Avg L -0.008 | Avg R -0.127
U 1066 | F 1066 | G 71 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.127
U 1067 | F 1067 | G 71 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.127
U 1068 | F 1068 | G 71 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.127
U 1069 | F 1069 | G 71 | D 0 | EPS 0.010 | L -8.907 | R -9.000 | Avg L -0.008 | Avg R -0.127
U 1070 | F 1070 | G 71 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.127
U 1071 | F 1071 | G 71 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.127
U 1072 | F 1072 | G 71 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.127
U 1073 | F 1073 | G 71 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.127
U 1074 | F 1074 | G 71 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.127
U 1075 | F 1075 | G 71 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.127
U 1076 | F 1076 | G 71 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.127
U 1077 | F 1077 | G 71 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.127
U 1078 | F 1078 | G 71 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.127
U 1079 | F 1079 | G 71 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.127
U 1080 | F 1080 | G 72 | D 0 | EPS 0.010 | L -9.913 | R -10.000 | Avg L -0.009 | Avg R -0.139
U 1081 | F 1081 | G 72 | D 0 | EPS 0.010 | L -9.897 | R -10.000 | Avg L -0.009 | Avg R -0.139
U 1082 | F 1082 | G 72 | D 0 | EPS 0.010 | L -9.897 | R -10.000 | Avg L -0.009 | Avg R -0.139
U 1083 | F 1083 | G 72 | D 0 | EPS 0.010 | L -9.897 | R -10.000 | Avg L -0.009 | Avg R -0.139
U 1084 | F 1084 | G 72 | D 0 | EPS 0.010 | L -9.897 | R -10.000 | Avg L -0.009 | Avg R -0.139
U 1085 | F 1085 | G 72 | D 0 | EPS 0.010 | L -9.897 | R -10.000 | Avg L -0.009 | Avg R -0.139
U 1086 | F 1086 | G 72 | D 0 | EPS 0.010 | L -9.897 | R -10.000 | Avg L -0.009 | Avg R -0.139
U 1087 | F 1087 | G 72 | D 0 | EPS 0.010 | L -9.897 | R -10.000 | Avg L -0.009 | Avg R -0.139
U 1088 | F 1088 | G 72 | D 0 | EPS 0.010 | L -9.897 | R -10.000 | Avg L -0.009 | Avg R -0.139
U 1089 | F 1089 | G 72 | D 0 | EPS 0.010 | L -9.897 | R -10.000 | Avg L -0.009 | Avg R -0.139
U 1090 | F 1090 | G 72 | D 0 | EPS 0.010 | L -9.897 | R -10.000 | Avg L -0.009 | Avg R -0.139
U 1091 | F 1091 | G 72 | D 0 | EPS 0.010 | L -9.897 | R -10.000 | Avg L -0.009 | Avg R -0.139
U 1092 | F 1092 | G 72 | D 0 | EPS 0.010 | L -9.897 | R -10.000 | Avg L -0.009 | Avg R -0.139
U 1093 | F 1093 | G 72 | D 0 | EPS 0.010 | L -9.897 | R -10.000 | Avg L -0.009 | Avg R -0.139
U 1094 | F 1094 | G 72 | D 0 | EPS 0.010 | L -9.897 | R -10.000 | Avg L -0.009 | Avg R -0.139
U 1095 | F 1095 | G 73 | D 0 | EPS 0.010 | L -8.913 | R -9.000 | Avg L -0.008 | Avg R -0.123
U 1096 | F 1096 | G 73 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.123
U 1097 | F 1097 | G 73 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.123
U 1098 | F 1098 | G 73 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.123
U 1099 | F 1099 | G 73 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.123
U 1100 | F 1100 | G 73 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.123
U 1101 | F 1101 | G 73 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.123
U 1102 | F 1102 | G 73 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.123
U 1103 | F 1103 | G 73 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.123
U 1104 | F 1104 | G 73 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.123
U 1105 | F 1105 | G 73 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.123
U 1106 | F 1106 | G 73 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.123
U 1107 | F 1107 | G 73 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.123
U 1108 | F 1108 | G 73 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.123
U 1109 | F 1109 | G 73 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.123
U 1110 | F 1110 | G 74 | D 0 | EPS 0.010 | L -9.913 | R -10.000 | Avg L -0.009 | Avg R -0.135
U 1111 | F 1111 | G 74 | D 0 | EPS 0.010 | L -9.897 | R -10.000 | Avg L -0.009 | Avg R -0.135
U 1112 | F 1112 | G 74 | D 0 | EPS 0.010 | L -9.897 | R -10.000 | Avg L -0.009 | Avg R -0.135
U 1113 | F 1113 | G 74 | D 0 | EPS 0.010 | L -9.897 | R -10.000 | Avg L -0.009 | Avg R -0.135
U 1114 | F 1114 | G 74 | D 0 | EPS 0.010 | L -9.897 | R -10.000 | Avg L -0.009 | Avg R -0.135
U 1115 | F 1115 | G 74 | D 0 | EPS 0.010 | L -9.897 | R -10.000 | Avg L -0.009 | Avg R -0.135
U 1116 | F 1116 | G 74 | D 0 | EPS 0.010 | L -9.897 | R -10.000 | Avg L -0.009 | Avg R -0.135
U 1117 | F 1117 | G 74 | D 0 | EPS 0.010 | L -9.897 | R -10.000 | Avg L -0.009 | Avg R -0.135
U 1118 | F 1118 | G 74 | D 0 | EPS 0.010 | L -9.897 | R -10.000 | Avg L -0.009 | Avg R -0.135
U 1119 | F 1119 | G 74 | D 0 | EPS 0.010 | L -9.897 | R -10.000 | Avg L -0.009 | Avg R -0.135
U 1120 | F 1120 | G 74 | D 0 | EPS 0.010 | L -9.897 | R -10.000 | Avg L -0.009 | Avg R -0.135
U 1121 | F 1121 | G 74 | D 0 | EPS 0.010 | L -9.897 | R -10.000 | Avg L -0.009 | Avg R -0.135
U 1122 | F 1122 | G 74 | D 0 | EPS 0.010 | L -9.897 | R -10.000 | Avg L -0.009 | Avg R -0.135
U 1123 | F 1123 | G 74 | D 0 | EPS 0.010 | L -9.897 | R -10.000 | Avg L -0.009 | Avg R -0.135
U 1124 | F 1124 | G 74 | D 0 | EPS 0.010 | L -9.897 | R -10.000 | Avg L -0.009 | Avg R -0.135
U 1125 | F 1125 | G 75 | D 0 | EPS 0.010 | L -8.913 | R -9.000 | Avg L -0.008 | Avg R -0.120
U 1126 | F 1126 | G 75 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.120
U 1127 | F 1127 | G 75 | D 0 | EPS 0.010 | L -8.889 | R -9.000 | Avg L -0.008 | Avg R -0.120
U 1128 | F 1128 | G 75 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.120
U 1129 | F 1129 | G 75 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.120
U 1130 | F 1130 | G 75 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.120
U 1131 | F 1131 | G 75 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.120
U 1132 | F 1132 | G 75 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.120
U 1133 | F 1133 | G 75 | D 0 | EPS 0.010 | L -8.889 | R -9.000 | Avg L -0.008 | Avg R -0.120
U 1134 | F 1134 | G 75 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.120
U 1135 | F 1135 | G 75 | D 0 | EPS 0.010 | L -8.889 | R -9.000 | Avg L -0.008 | Avg R -0.120
U 1136 | F 1136 | G 75 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.120
U 1137 | F 1137 | G 75 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.120
U 1138 | F 1138 | G 75 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.120
U 1139 | F 1139 | G 75 | D 0 | EPS 0.010 | L -8.897 | R -9.000 | Avg L -0.008 | Avg R -0.120
U 1140 | F 1140 | G 76 | D 0 | EPS 0.010 | L -9.913 | R -10.000 | Avg L -0.009 | Avg R -0.132
U 1141 | F 1141 | G 76 | D 0 | EPS 0.010 | L -9.897 | R -10.000 | Avg L -0.009 | Avg R -0.132
U 1142 | F 1142 | G 76 | D 0 | EPS 0.010 | L -9.897 | R -10.000 | Avg L -0.009 | Avg R -0.132
U 1143 | F 1143 | G 76 | D 0 | EPS 0.010 | L -9.897 | R -10.000 | Avg L -0.009 | Avg R -0.132
U 1144 | F 1144 | G 76 | D 0 | EPS 0.010 | L -9.907 | R -10.000 | Avg L -0.009 | Avg R -0.132
U 1145 | F 1145 | G 76 | D 0 | EPS 0.010 | L -9.897 | R -10.000 | Avg L -0.009 | Avg R -0.132
U 1146 | F 1146 | G 76 | D 0 | EPS 0.010 | L -9.897 | R -10.000 | Avg L -0.009 | Avg R -0.132
U 1147 | F 1147 | G 76 | D 0 | EPS 0.010 | L -9.897 | R -10.000 | Avg L -0.009 | Avg R -0.132
U 1148 | F 1148 | G 76 | D 0 | EPS 0.010 | L -9.897 | R -10.000 | Avg L -0.009 | Avg R -0.132
