main.py --seed 7

Namespace(algo='q-learning', convg=0.5, env='tokens-v0', eps_final=0.001, eps_frames=6000, eps_start=1.0, frames=45000, games=500, gamma=1.0, log_interval=1, lr=0, model=None, save_interval=1, seed=7)

Environments loaded

Training status loaded

U 3 | F 3 | G 1 | D 0 | EPS 1.000 | L 0.000 | R 1.000 | Avg L 0.000 | Avg R 1.000
U 162 | F 162 | G 53 | D 0 | EPS 0.973 | L -28.000 | R 25.000 | Avg L -0.528 | Avg R 0.472
U 162 | F 162 | G 54 | D 0 | EPS 0.973 | L -29.000 | R 25.000 | Avg L -0.537 | Avg R 0.463
U 163 | F 163 | G 54 | D 0 | EPS 0.973 | L -29.000 | R 25.000 | Avg L -0.537 | Avg R 0.463
U 164 | F 164 | G 54 | D 0 | EPS 0.973 | L -29.000 | R 25.000 | Avg L -0.537 | Avg R 0.463
U 165 | F 165 | G 54 | D 0 | EPS 0.973 | L -29.000 | R 25.000 | Avg L -0.537 | Avg R 0.463
U 165 | F 165 | G 55 | D 0 | EPS 0.973 | L -30.000 | R 25.000 | Avg L -0.545 | Avg R 0.455
U 166 | F 166 | G 55 | D 0 | EPS 0.973 | L -30.000 | R 25.000 | Avg L -0.545 | Avg R 0.455
U 167 | F 167 | G 55 | D 0 | EPS 0.972 | L -30.000 | R 25.000 | Avg L -0.545 | Avg R 0.455
U 168 | F 168 | G 55 | D 0 | EPS 0.972 | L -30.000 | R 25.000 | Avg L -0.545 | Avg R 0.455
U 168 | F 168 | G 56 | D 0 | EPS 0.972 | L -31.000 | R 25.000 | Avg L -0.554 | Avg R 0.446
U 169 | F 169 | G 56 | D 0 | EPS 0.972 | L -31.000 | R 25.000 | Avg L -0.554 | Avg R 0.446
U 170 | F 170 | G 56 | D 0 | EPS 0.972 | L -31.000 | R 25.000 | Avg L -0.554 | Avg R 0.446
U 171 | F 171 | G 56 | D 0 | EPS 0.972 | L -31.000 | R 25.000 | Avg L -0.554 | Avg R 0.446
U 171 | F 171 | G 57 | D 0 | EPS 0.972 | L -31.000 | R 26.000 | Avg L -0.544 | Avg R 0.456
U 172 | F 172 | G 57 | D 0 | EPS 0.972 | L -31.000 | R 26.000 | Avg L -0.544 | Avg R 0.456
U 173 | F 173 | G 57 | D 0 | EPS 0.971 | L -31.000 | R 26.000 | Avg L -0.544 | Avg R 0.456
U 174 | F 174 | G 57 | D 0 | EPS 0.971 | L -31.000 | R 26.000 | Avg L -0.544 | Avg R 0.456
U 174 | F 174 | G 58 | D 0 | EPS 0.971 | L -31.000 | R 27.000 | Avg L -0.534 | Avg R 0.466
U 175 | F 175 | G 58 | D 0 | EPS 0.971 | L -31.000 | R 27.000 | Avg L -0.534 | Avg R 0.466
U 176 | F 176 | G 58 | D 0 | EPS 0.971 | L -31.000 | R 27.000 | Avg L -0.534 | Avg R 0.466
U 177 | F 177 | G 58 | D 0 | EPS 0.971 | L -31.000 | R 27.000 | Avg L -0.534 | Avg R 0.466
U 177 | F 177 | G 59 | D 0 | EPS 0.971 | L -32.000 | R 27.000 | Avg L -0.542 | Avg R 0.458
U 178 | F 178 | G 59 | D 0 | EPS 0.971 | L -32.000 | R 27.000 | Avg L -0.542 | Avg R 0.458
U 179 | F 179 | G 59 | D 0 | EPS 0.970 | L -32.000 | R 27.000 | Avg L -0.542 | Avg R 0.458
U 180 | F 180 | G 59 | D 0 | EPS 0.970 | L -32.000 | R 27.000 | Avg L -0.542 | Avg R 0.458
U 180 | F 180 | G 60 | D 0 | EPS 0.970 | L -32.000 | R 28.000 | Avg L -0.533 | Avg R 0.467
U 181 | F 181 | G 60 | D 0 | EPS 0.970 | L -32.000 | R 28.000 | Avg L -0.533 | Avg R 0.467
U 182 | F 182 | G 60 | D 0 | EPS 0.970 | L -32.000 | R 28.000 | Avg L -0.533 | Avg R 0.467
U 183 | F 183 | G 60 | D 0 | EPS 0.970 | L -32.000 | R 28.000 | Avg L -0.533 | Avg R 0.467
U 183 | F 183 | G 61 | D 0 | EPS 0.970 | L -33.000 | R 28.000 | Avg L -0.541 | Avg R 0.459
U 184 | F 184 | G 61 | D 0 | EPS 0.970 | L -33.000 | R 28.000 | Avg L -0.541 | Avg R 0.459
U 185 | F 185 | G 61 | D 0 | EPS 0.969 | L -33.000 | R 28.000 | Avg L -0.541 | Avg R 0.459
U 186 | F 186 | G 61 | D 0 | EPS 0.969 | L -33.000 | R 28.000 | Avg L -0.541 | Avg R 0.459
U 186 | F 186 | G 62 | D 0 | EPS 0.969 | L -33.000 | R 29.000 | Avg L -0.532 | Avg R 0.468
U 187 | F 187 | G 62 | D 0 | EPS 0.969 | L -33.000 | R 29.000 | Avg L -0.532 | Avg R 0.468
U 188 | F 188 | G 62 | D 0 | EPS 0.969 | L -33.000 | R 29.000 | Avg L -0.532 | Avg R 0.468
U 189 | F 189 | G 62 | D 0 | EPS 0.969 | L -33.000 | R 29.000 | Avg L -0.532 | Avg R 0.468
U 189 | F 189 | G 63 | D 0 | EPS 0.969 | L -33.000 | R 30.000 | Avg L -0.524 | Avg R 0.476
U 190 | F 190 | G 63 | D 0 | EPS 0.969 | L -33.000 | R 30.000 | Avg L -0.524 | Avg R 0.476
U 191 | F 191 | G 63 | D 0 | EPS 0.968 | L -33.000 | R 30.000 | Avg L -0.524 | Avg R 0.476
U 192 | F 192 | G 63 | D 0 | EPS 0.968 | L -33.000 | R 30.000 | Avg L -0.524 | Avg R 0.476
U 192 | F 192 | G 64 | D 0 | EPS 0.968 | L -34.000 | R 30.000 | Avg L -0.531 | Avg R 0.469
U 193 | F 193 | G 64 | D 0 | EPS 0.968 | L -34.000 | R 30.000 | Avg L -0.531 | Avg R 0.469
U 194 | F 194 | G 64 | D 0 | EPS 0.968 | L -34.000 | R 30.000 | Avg L -0.531 | Avg R 0.469
U 195 | F 195 | G 64 | D 0 | EPS 0.968 | L -34.000 | R 30.000 | Avg L -0.531 | Avg R 0.469
U 195 | F 195 | G 65 | D 0 | EPS 0.968 | L -34.000 | R 31.000 | Avg L -0.523 | Avg R 0.477
U 196 | F 196 | G 65 | D 0 | EPS 0.968 | L -34.000 | R 31.000 | Avg L -0.523 | Avg R 0.477
U 197 | F 197 | G 65 | D 0 | EPS 0.967 | L -34.000 | R 31.000 | Avg L -0.523 | Avg R 0.477
U 198 | F 198 | G 65 | D 0 | EPS 0.967 | L -34.000 | R 31.000 | Avg L -0.523 | Avg R 0.477
U 198 | F 198 | G 66 | D 0 | EPS 0.967 | L -35.000 | R 31.000 | Avg L -0.530 | Avg R 0.470
U 199 | F 199 | G 66 | D 0 | EPS 0.967 | L -35.000 | R 31.000 | Avg L -0.530 | Avg R 0.470
U 200 | F 200 | G 66 | D 0 | EPS 0.967 | L -35.000 | R 31.000 | Avg L -0.530 | Avg R 0.470
U 201 | F 201 | G 66 | D 0 | EPS 0.967 | L -35.000 | R 31.000 | Avg L -0.530 | Avg R 0.470
U 201 | F 201 | G 67 | D 0 | EPS 0.967 | L -35.000 | R 32.000 | Avg L -0.522 | Avg R 0.478
U 202 | F 202 | G 67 | D 0 | EPS 0.967 | L -35.000 | R 32.000 | Avg L -0.522 | Avg R 0.478
U 203 | F 203 | G 67 | D 0 | EPS 0.966 | L -35.000 | R 32.000 | Avg L -0.522 | Avg R 0.478
U 204 | F 204 | G 67 | D 0 | EPS 0.966 | L -35.000 | R 32.000 | Avg L -0.522 | Avg R 0.478
U 204 | F 204 | G 68 | D 0 | EPS 0.966 | L -36.000 | R 32.000 | Avg L -0.529 | Avg R 0.471
U 205 | F 205 | G 68 | D 0 | EPS 0.966 | L -36.000 | R 32.000 | Avg L -0.529 | Avg R 0.471
U 206 | F 206 | G 68 | D 0 | EPS 0.966 | L -36.000 | R 32.000 | Avg L -0.529 | Avg R 0.471
U 207 | F 207 | G 68 | D 0 | EPS 0.966 | L -36.000 | R 32.000 | Avg L -0.529 | Avg R 0.471
U 207 | F 207 | G 69 | D 0 | EPS 0.966 | L -37.000 | R 32.000 | Avg L -0.536 | Avg R 0.464
U 208 | F 208 | G 69 | D 0 | EPS 0.966 | L -37.000 | R 32.000 | Avg L -0.536 | Avg R 0.464
U 209 | F 209 | G 69 | D 0 | EPS 0.965 | L -37.000 | R 32.000 | Avg L -0.536 | Avg R 0.464
U 210 | F 210 | G 69 | D 0 | EPS 0.965 | L -37.000 | R 32.000 | Avg L -0.536 | Avg R 0.464
U 210 | F 210 | G 70 | D 0 | EPS 0.965 | L -38.000 | R 32.000 | Avg L -0.543 | Avg R 0.457
U 211 | F 211 | G 70 | D 0 | EPS 0.965 | L -38.000 | R 32.000 | Avg L -0.543 | Avg R 0.457
U 212 | F 212 | G 70 | D 0 | EPS 0.965 | L -38.000 | R 32.000 | Avg L -0.543 | Avg R 0.457
U 213 | F 213 | G 70 | D 0 | EPS 0.965 | L -38.000 | R 32.000 | Avg L -0.543 | Avg R 0.457
U 213 | F 213 | G 71 | D 0 | EPS 0.965 | L -38.000 | R 33.000 | Avg L -0.535 | Avg R 0.465
U 214 | F 214 | G 71 | D 0 | EPS 0.965 | L -38.000 | R 33.000 | Avg L -0.535 | Avg R 0.465
U 215 | F 215 | G 71 | D 0 | EPS 0.964 | L -38.000 | R 33.000 | Avg L -0.535 | Avg R 0.465
U 216 | F 216 | G 71 | D 0 | EPS 0.964 | L -38.000 | R 33.000 | Avg L -0.535 | Avg R 0.465
U 216 | F 216 | G 72 | D 0 | EPS 0.964 | L -39.000 | R 33.000 | Avg L -0.542 | Avg R 0.458
U 217 | F 217 | G 72 | D 0 | EPS 0.964 | L -39.000 | R 33.000 | Avg L -0.542 | Avg R 0.458
U 218 | F 218 | G 72 | D 0 | EPS 0.964 | L -39.000 | R 33.000 | Avg L -0.542 | Avg R 0.458
U 219 | F 219 | G 72 | D 0 | EPS 0.964 | L -39.000 | R 33.000 | Avg L -0.542 | Avg R 0.458
U 219 | F 219 | G 73 | D 0 | EPS 0.964 | L -39.000 | R 34.000 | Avg L -0.534 | Avg R 0.466
U 220 | F 220 | G 73 | D 0 | EPS 0.964 | L -39.000 | R 34.000 | Avg L -0.534 | Avg R 0.466
U 221 | F 221 | G 73 | D 0 | EPS 0.963 | L -39.000 | R 34.000 | Avg L -0.534 | Avg R 0.466
U 222 | F 222 | G 73 | D 0 | EPS 0.963 | L -39.000 | R 34.000 | Avg L -0.534 | Avg R 0.466
U 222 | F 222 | G 74 | D 0 | EPS 0.963 | L -40.000 | R 34.000 | Avg L -0.541 | Avg R 0.459
U 223 | F 223 | G 74 | D 0 | EPS 0.963 | L -40.000 | R 34.000 | Avg L -0.541 | Avg R 0.459
U 224 | F 224 | G 74 | D 0 | EPS 0.963 | L -40.000 | R 34.000 | Avg L -0.541 | Avg R 0.459
U 225 | F 225 | G 74 | D 0 | EPS 0.963 | L -40.000 | R 34.000 | Avg L -0.541 | Avg R 0.459
U 225 | F 225 | G 75 | D 0 | EPS 0.963 | L -41.000 | R 34.000 | Avg L -0.547 | Avg R 0.453
U 226 | F 226 | G 75 | D 0 | EPS 0.963 | L -41.000 | R 34.000 | Avg L -0.547 | Avg R 0.453
U 227 | F 227 | G 75 | D 0 | EPS 0.962 | L -41.000 | R 34.000 | Avg L -0.547 | Avg R 0.453
U 228 | F 228 | G 75 | D 0 | EPS 0.962 | L -41.000 | R 34.000 | Avg L -0.547 | Avg R 0.453
U 228 | F 228 | G 76 | D 0 | EPS 0.962 | L -42.000 | R 34.000 | Avg L -0.553 | Avg R 0.447
U 229 | F 229 | G 76 | D 0 | EPS 0.962 | L -42.000 | R 34.000 | Avg L -0.553 | Avg R 0.447
U 230 | F 230 | G 76 | D 0 | EPS 0.962 | L -42.000 | R 34.000 | Avg L -0.553 | Avg R 0.447
U 231 | F 231 | G 76 | D 0 | EPS 0.962 | L -42.000 | R 34.000 | Avg L -0.553 | Avg R 0.447
U 231 | F 231 | G 77 | D 0 | EPS 0.962 | L -43.000 | R 34.000 | Avg L -0.558 | Avg R 0.442
U 232 | F 232 | G 77 | D 0 | EPS 0.962 | L -43.000 | R 34.000 | Avg L -0.558 | Avg R 0.442
U 233 | F 233 | G 77 | D 0 | EPS 0.961 | L -43.000 | R 34.000 | Avg L -0.558 | Avg R 0.442
U 234 | F 234 | G 77 | D 0 | EPS 0.961 | L -43.000 | R 34.000 | Avg L -0.558 | Avg R 0.442
U 234 | F 234 | G 78 | D 0 | EPS 0.961 | L -43.000 | R 35.000 | Avg L -0.551 | Avg R 0.449
U 235 | F 235 | G 78 | D 0 | EPS 0.961 | L -43.000 | R 35.000 | Avg L -0.551 | Avg R 0.449
U 236 | F 236 | G 78 | D 0 | EPS 0.961 | L -43.000 | R 35.000 | Avg L -0.551 | Avg R 0.449
U 237 | F 237 | G 78 | D 0 | EPS 0.961 | L -43.000 | R 35.000 | Avg L -0.551 | Avg R 0.449
U 237 | F 237 | G 79 | D 0 | EPS 0.961 | L -43.000 | R 36.000 | Avg L -0.544 | Avg R 0.456
U 238 | F 238 | G 79 | D 0 | EPS 0.961 | L -43.000 | R 36.000 | Avg L -0.544 | Avg R 0.456
U 239 | F 239 | G 79 | D 0 | EPS 0.960 | L -43.000 | R 36.000 | Avg L -0.544 | Avg R 0.456
U 240 | F 240 | G 79 | D 0 | EPS 0.960 | L -43.000 | R 36.000 | Avg L -0.544 | Avg R 0.456
U 240 | F 240 | G 80 | D 0 | EPS 0.960 | L -44.000 | R 36.000 | Avg L -0.550 | Avg R 0.450
U 241 | F 241 | G 80 | D 0 | EPS 0.960 | L -44.000 | R 36.000 | Avg L -0.550 | Avg R 0.450
U 242 | F 242 | G 80 | D 0 | EPS 0.960 | L -44.000 | R 36.000 | Avg L -0.550 | Avg R 0.450
U 243 | F 243 | G 80 | D 0 | EPS 0.960 | L -44.000 | R 36.000 | Avg L -0.550 | Avg R 0.450
U 243 | F 243 | G 81 | D 0 | EPS 0.960 | L -45.000 | R 36.000 | Avg L -0.556 | Avg R 0.444
U 244 | F 244 | G 81 | D 0 | EPS 0.960 | L -45.000 | R 36.000 | Avg L -0.556 | Avg R 0.444
U 245 | F 245 | G 81 | D 0 | EPS 0.959 | L -45.000 | R 36.000 | Avg L -0.556 | Avg R 0.444
U 246 | F 246 | G 81 | D 0 | EPS 0.959 | L -45.000 | R 36.000 | Avg L -0.556 | Avg R 0.444
U 246 | F 246 | G 82 | D 0 | EPS 0.959 | L -46.000 | R 36.000 | Avg L -0.561 | Avg R 0.439
U 247 | F 247 | G 82 | D 0 | EPS 0.959 | L -46.000 | R 36.000 | Avg L -0.561 | Avg R 0.439
U 248 | F 248 | G 82 | D 0 | EPS 0.959 | L -46.000 | R 36.000 | Avg L -0.561 | Avg R 0.439
U 249 | F 249 | G 82 | D 0 | EPS 0.959 | L -46.000 | R 36.000 | Avg L -0.561 | Avg R 0.439
U 249 | F 249 | G 83 | D 0 | EPS 0.959 | L -47.000 | R 36.000 | Avg L -0.566 | Avg R 0.434
U 250 | F 250 | G 83 | D 0 | EPS 0.959 | L -47.000 | R 36.000 | Avg L -0.566 | Avg R 0.434
U 251 | F 251 | G 83 | D 0 | EPS 0.958 | L -47.000 | R 36.000 | Avg L -0.566 | Avg R 0.434
U 252 | F 252 | G 83 | D 0 | EPS 0.958 | L -47.000 | R 36.000 | Avg L -0.566 | Avg R 0.434
U 252 | F 252 | G 84 | D 0 | EPS 0.958 | L -48.000 | R 36.000 | Avg L -0.571 | Avg R 0.429
U 253 | F 253 | G 84 | D 0 | EPS 0.958 | L -48.000 | R 36.000 | Avg L -0.571 | Avg R 0.429
U 254 | F 254 | G 84 | D 0 | EPS 0.958 | L -48.000 | R 36.000 | Avg L -0.571 | Avg R 0.429
U 255 | F 255 | G 84 | D 0 | EPS 0.958 | L -48.000 | R 36.000 | Avg L -0.571 | Avg R 0.429
U 255 | F 255 | G 85 | D 0 | EPS 0.958 | L -48.000 | R 37.000 | Avg L -0.565 | Avg R 0.435
U 256 | F 256 | G 85 | D 0 | EPS 0.958 | L -48.000 | R 37.000 | Avg L -0.565 | Avg R 0.435
U 257 | F 257 | G 85 | D 0 | EPS 0.957 | L -48.000 | R 37.000 | Avg L -0.565 | Avg R 0.435
U 258 | F 258 | G 85 | D 0 | EPS 0.957 | L -48.000 | R 37.000 | Avg L -0.565 | Avg R 0.435
U 258 | F 258 | G 86 | D 0 | EPS 0.957 | L -49.000 | R 37.000 | Avg L -0.570 | Avg R 0.430
U 259 | F 259 | G 86 | D 0 | EPS 0.957 | L -49.000 | R 37.000 | Avg L -0.570 | Avg R 0.430
U 260 | F 260 | G 86 | D 0 | EPS 0.957 | L -49.000 | R 37.000 | Avg L -0.570 | Avg R 0.430
U 261 | F 261 | G 86 | D 0 | EPS 0.957 | L -49.000 | R 37.000 | Avg L -0.570 | Avg R 0.430
U 261 | F 261 | G 87 | D 0 | EPS 0.957 | L -49.000 | R 38.000 | Avg L -0.563 | Avg R 0.437
U 262 | F 262 | G 87 | D 0 | EPS 0.957 | L -49.000 | R 38.000 | Avg L -0.563 | Avg R 0.437
U 263 | F 263 | G 87 | D 0 | EPS 0.956 | L -49.000 | R 38.000 | Avg L -0.563 | Avg R 0.437
U 264 | F 264 | G 87 | D 0 | EPS 0.956 | L -49.000 | R 38.000 | Avg L -0.563 | Avg R 0.437
U 264 | F 264 | G 88 | D 0 | EPS 0.956 | L -50.000 | R 38.000 | Avg L -0.568 | Avg R 0.432
U 265 | F 265 | G 88 | D 0 | EPS 0.956 | L -50.000 | R 38.000 | Avg L -0.568 | Avg R 0.432
U 266 | F 266 | G 88 | D 0 | EPS 0.956 | L -50.000 | R 38.000 | Avg L -0.568 | Avg R 0.432
U 267 | F 267 | G 88 | D 0 | EPS 0.956 | L -50.000 | R 38.000 | Avg L -0.568 | Avg R 0.432
U 267 | F 267 | G 89 | D 0 | EPS 0.956 | L -51.000 | R 38.000 | Avg L -0.573 | Avg R 0.427
U 268 | F 268 | G 89 | D 0 | EPS 0.956 | L -51.000 | R 38.000 | Avg L -0.573 | Avg R 0.427
U 269 | F 269 | G 89 | D 0 | EPS 0.955 | L -51.000 | R 38.000 | Avg L -0.573 | Avg R 0.427
U 270 | F 270 | G 89 | D 0 | EPS 0.955 | L -51.000 | R 38.000 | Avg L -0.573 | Avg R 0.427
U 270 | F 270 | G 90 | D 0 | EPS 0.955 | L -52.000 | R 38.000 | Avg L -0.578 | Avg R 0.422
U 271 | F 271 | G 90 | D 0 | EPS 0.955 | L -52.000 | R 38.000 | Avg L -0.578 | Avg R 0.422
U 272 | F 272 | G 90 | D 0 | EPS 0.955 | L -52.000 | R 38.000 | Avg L -0.578 | Avg R 0.422
U 273 | F 273 | G 90 | D 0 | EPS 0.955 | L -52.000 | R 38.000 | Avg L -0.578 | Avg R 0.422
U 273 | F 273 | G 91 | D 0 | EPS 0.955 | L -53.000 | R 38.000 | Avg L -0.582 | Avg R 0.418
U 274 | F 274 | G 91 | D 0 | EPS 0.955 | L -53.000 | R 38.000 | Avg L -0.582 | Avg R 0.418
U 275 | F 275 | G 91 | D 0 | EPS 0.954 | L -53.000 | R 38.000 | Avg L -0.582 | Avg R 0.418
U 276 | F 276 | G 91 | D 0 | EPS 0.954 | L -53.000 | R 38.000 | Avg L -0.582 | Avg R 0.418
U 276 | F 276 | G 92 | D 0 | EPS 0.954 | L -53.000 | R 39.000 | Avg L -0.576 | Avg R 0.424
U 277 | F 277 | G 92 | D 0 | EPS 0.954 | L -53.000 | R 39.000 | Avg L -0.576 | Avg R 0.424
U 278 | F 278 | G 92 | D 0 | EPS 0.954 | L -53.000 | R 39.000 | Avg L -0.576 | Avg R 0.424
U 279 | F 279 | G 92 | D 0 | EPS 0.954 | L -53.000 | R 39.000 | Avg L -0.576 | Avg R 0.424
U 279 | F 279 | G 93 | D 0 | EPS 0.954 | L -53.000 | R 40.000 | Avg L -0.570 | Avg R 0.430
U 280 | F 280 | G 93 | D 0 | EPS 0.954 | L -53.000 | R 40.000 | Avg L -0.570 | Avg R 0.430
U 281 | F 281 | G 93 | D 0 | EPS 0.953 | L -53.000 | R 40.000 | Avg L -0.570 | Avg R 0.430
U 282 | F 282 | G 93 | D 0 | EPS 0.953 | L -53.000 | R 40.000 | Avg L -0.570 | Avg R 0.430
U 282 | F 282 | G 94 | D 0 | EPS 0.953 | L -54.000 | R 40.000 | Avg L -0.574 | Avg R 0.426
U 283 | F 283 | G 94 | D 0 | EPS 0.953 | L -54.000 | R 40.000 | Avg L -0.574 | Avg R 0.426
U 284 | F 284 | G 94 | D 0 | EPS 0.953 | L -54.000 | R 40.000 | Avg L -0.574 | Avg R 0.426
U 285 | F 285 | G 94 | D 0 | EPS 0.953 | L -54.000 | R 40.000 | Avg L -0.574 | Avg R 0.426
U 285 | F 285 | G 95 | D 0 | EPS 0.953 | L -55.000 | R 40.000 | Avg L -0.579 | Avg R 0.421
U 286 | F 286 | G 95 | D 0 | EPS 0.953 | L -55.000 | R 40.000 | Avg L -0.579 | Avg R 0.421
U 287 | F 287 | G 95 | D 0 | EPS 0.952 | L -55.000 | R 40.000 | Avg L -0.579 | Avg R 0.421
U 288 | F 288 | G 95 | D 0 | EPS 0.952 | L -55.000 | R 40.000 | Avg L -0.579 | Avg R 0.421
U 288 | F 288 | G 96 | D 0 | EPS 0.952 | L -55.000 | R 41.000 | Avg L -0.573 | Avg R 0.427
U 289 | F 289 | G 96 | D 0 | EPS 0.952 | L -55.000 | R 41.000 | Avg L -0.573 | Avg R 0.427
U 290 | F 290 | G 96 | D 0 | EPS 0.952 | L -55.000 | R 41.000 | Avg L -0.573 | Avg R 0.427
U 291 | F 291 | G 96 | D 0 | EPS 0.952 | L -55.000 | R 41.000 | Avg L -0.573 | Avg R 0.427
U 291 | F 291 | G 97 | D 0 | EPS 0.952 | L -56.000 | R 41.000 | Avg L -0.577 | Avg R 0.423
U 292 | F 292 | G 97 | D 0 | EPS 0.952 | L -56.000 | R 41.000 | Avg L -0.577 | Avg R 0.423
U 293 | F 293 | G 97 | D 0 | EPS 0.951 | L -56.000 | R 41.000 | Avg L -0.577 | Avg R 0.423
U 294 | F 294 | G 97 | D 0 | EPS 0.951 | L -56.000 | R 41.000 | Avg L -0.577 | Avg R 0.423
U 294 | F 294 | G 98 | D 0 | EPS 0.951 | L -56.000 | R 42.000 | Avg L -0.571 | Avg R 0.429
U 295 | F 295 | G 98 | D 0 | EPS 0.951 | L -56.000 | R 42.000 | Avg L -0.571 | Avg R 0.429
U 296 | F 296 | G 98 | D 0 | EPS 0.951 | L -56.000 | R 42.000 | Avg L -0.571 | Avg R 0.429
U 297 | F 297 | G 98 | D 0 | EPS 0.951 | L -56.000 | R 42.000 | Avg L -0.571 | Avg R 0.429
U 297 | F 297 | G 99 | D 0 | EPS 0.951 | L -56.000 | R 43.000 | Avg L -0.566 | Avg R 0.434
U 298 | F 298 | G 99 | D 0 | EPS 0.951 | L -56.000 | R 43.000 | Avg L -0.566 | Avg R 0.434
U 299 | F 299 | G 99 | D 0 | EPS 0.950 | L -56.000 | R 43.000 | Avg L -0.566 | Avg R 0.434
U 300 | F 300 | G 99 | D 0 | EPS 0.950 | L -56.000 | R 43.000 | Avg L -0.566 | Avg R 0.434
U 300 | F 300 | G 100 | D 0 | EPS 0.950 | L -56.000 | R 44.000 | Avg L -0.560 | Avg R 0.440
U 301 | F 301 | G 100 | D 0 | EPS 0.950 | L -56.000 | R 44.000 | Avg L -0.560 | Avg R 0.440
U 302 | F 302 | G 100 | D 0 | EPS 0.950 | L -56.000 | R 44.000 | Avg L -0.560 | Avg R 0.440
U 303 | F 303 | G 100 | D 0 | EPS 0.950 | L -56.000 | R 44.000 | Avg L -0.560 | Avg R 0.440
U 303 | F 303 | G 101 | D 0 | EPS 0.950 | L -57.000 | R 44.000 | Avg L -0.570 | Avg R 0.430
U 304 | F 304 | G 101 | D 0 | EPS 0.950 | L -57.000 | R 44.000 | Avg L -0.570 | Avg R 0.430
U 305 | F 305 | G 101 | D 0 | EPS 0.949 | L -57.000 | R 44.000 | Avg L -0.570 | Avg R 0.430
U 306 | F 306 | G 101 | D 0 | EPS 0.949 | L -57.000 | R 44.000 | Avg L -0.570 | Avg R 0.430
U 306 | F 306 | G 102 | D 0 | EPS 0.949 | L -57.000 | R 45.000 | Avg L -0.560 | Avg R 0.440
U 307 | F 307 | G 102 | D 0 | EPS 0.949 | L -57.000 | R 45.000 | Avg L -0.560 | Avg R 0.440
U 308 | F 308 | G 102 | D 0 | EPS 0.949 | L -57.000 | R 45.000 | Avg L -0.560 | Avg R 0.440
U 309 | F 309 | G 102 | D 0 | EPS 0.949 | L -57.000 | R 45.000 | Avg L -0.560 | Avg R 0.440
U 309 | F 309 | G 103 | D 0 | EPS 0.949 | L -57.000 | R 46.000 | Avg L -0.550 | Avg R 0.450
U 310 | F 310 | G 103 | D 0 | EPS 0.949 | L -57.000 | R 46.000 | Avg L -0.550 | Avg R 0.450
U 311 | F 311 | G 103 | D 0 | EPS 0.948 | L -57.000 | R 46.000 | Avg L -0.550 | Avg R 0.450
U 312 | F 312 | G 103 | D 0 | EPS 0.948 | L -57.000 | R 46.000 | Avg L -0.550 | Avg R 0.450
U 312 | F 312 | G 104 | D 0 | EPS 0.948 | L -57.000 | R 47.000 | Avg L -0.550 | Avg R 0.450
U 313 | F 313 | G 104 | D 0 | EPS 0.948 | L -57.000 | R 47.000 | Avg L -0.550 | Avg R 0.450
U 314 | F 314 | G 104 | D 0 | EPS 0.948 | L -57.000 | R 47.000 | Avg L -0.550 | Avg R 0.450
U 315 | F 315 | G 104 | D 0 | EPS 0.948 | L -57.000 | R 47.000 | Avg L -0.550 | Avg R 0.450
U 315 | F 315 | G 105 | D 0 | EPS 0.948 | L -57.000 | R 48.000 | Avg L -0.540 | Avg R 0.460
U 316 | F 316 | G 105 | D 0 | EPS 0.948 | L -57.000 | R 48.000 | Avg L -0.540 | Avg R 0.460
U 317 | F 317 | G 105 | D 0 | EPS 0.947 | L -57.000 | R 48.000 | Avg L -0.540 | Avg R 0.460
U 318 | F 318 | G 105 | D 0 | EPS 0.947 | L -57.000 | R 48.000 | Avg L -0.540 | Avg R 0.460
U 318 | F 318 | G 106 | D 0 | EPS 0.947 | L -57.000 | R 49.000 | Avg L -0.540 | Avg R 0.460
U 319 | F 319 | G 106 | D 0 | EPS 0.947 | L -57.000 | R 49.000 | Avg L -0.540 | Avg R 0.460
U 320 | F 320 | G 106 | D 0 | EPS 0.947 | L -57.000 | R 49.000 | Avg L -0.540 | Avg R 0.460
U 321 | F 321 | G 106 | D 0 | EPS 0.947 | L -57.000 | R 49.000 | Avg L -0.540 | Avg R 0.460
U 321 | F 321 | G 107 | D 0 | EPS 0.947 | L -58.000 | R 49.000 | Avg L -0.540 | Avg R 0.460
U 322 | F 322 | G 107 | D 0 | EPS 0.947 | L -58.000 | R 49.000 | Avg L -0.540 | Avg R 0.460
U 323 | F 323 | G 107 | D 0 | EPS 0.946 | L -58.000 | R 49.000 | Avg L -0.540 | Avg R 0.460
U 324 | F 324 | G 107 | D 0 | EPS 0.946 | L -58.000 | R 49.000 | Avg L -0.540 | Avg R 0.460
U 324 | F 324 | G 108 | D 0 | EPS 0.946 | L -59.000 | R 49.000 | Avg L -0.540 | Avg R 0.460
U 325 | F 325 | G 108 | D 0 | EPS 0.946 | L -59.000 | R 49.000 | Avg L -0.540 | Avg R 0.460
U 326 | F 326 | G 108 | D 0 | EPS 0.946 | L -59.000 | R 49.000 | Avg L -0.540 | Avg R 0.460
U 327 | F 327 | G 108 | D 0 | EPS 0.946 | L -59.000 | R 49.000 | Avg L -0.540 | Avg R 0.460
U 327 | F 327 | G 109 | D 0 | EPS 0.946 | L -60.000 | R 49.000 | Avg L -0.550 | Avg R 0.450
