main.py --seed 7

Namespace(algo='q-learning', convg=0.5, env='tokens-v0', eps_final=0.01, eps_frames=450, eps_start=1.0, frames=1500, games=500, gamma=0.99, log_interval=1, lr=0.001, model=None, save_interval=1, seed=7)

Environments loaded

Training status loaded

U 3 | F 3 | G 1 | D 0 | EPS 0.993 | L 0.485 | R 1.000 | Avg L 0.485 | Avg R 1.000
U 168 | F 168 | G 56 | D 0 | EPS 0.627 | L -2.839 | R 26.000 | Avg L -0.051 | Avg R 0.464
U 169 | F 169 | G 56 | D 0 | EPS 0.627 | L -2.839 | R 26.000 | Avg L -0.051 | Avg R 0.464
U 170 | F 170 | G 56 | D 0 | EPS 0.624 | L -2.839 | R 26.000 | Avg L -0.051 | Avg R 0.464
U 171 | F 171 | G 56 | D 0 | EPS 0.622 | L -2.839 | R 26.000 | Avg L -0.051 | Avg R 0.464
U 171 | F 171 | G 57 | D 0 | EPS 0.620 | L -3.354 | R 26.000 | Avg L -0.059 | Avg R 0.456
U 172 | F 172 | G 57 | D 0 | EPS 0.620 | L -3.354 | R 26.000 | Avg L -0.059 | Avg R 0.456
U 173 | F 173 | G 57 | D 0 | EPS 0.618 | L -3.354 | R 26.000 | Avg L -0.059 | Avg R 0.456
U 174 | F 174 | G 57 | D 0 | EPS 0.616 | L -3.354 | R 26.000 | Avg L -0.059 | Avg R 0.456
U 174 | F 174 | G 58 | D 0 | EPS 0.613 | L -3.869 | R 26.000 | Avg L -0.067 | Avg R 0.448
U 175 | F 175 | G 58 | D 0 | EPS 0.613 | L -3.869 | R 26.000 | Avg L -0.067 | Avg R 0.448
U 176 | F 176 | G 58 | D 0 | EPS 0.611 | L -3.869 | R 26.000 | Avg L -0.067 | Avg R 0.448
U 177 | F 177 | G 58 | D 0 | EPS 0.609 | L -3.869 | R 26.000 | Avg L -0.067 | Avg R 0.448
U 177 | F 177 | G 59 | D 0 | EPS 0.607 | L -4.384 | R 26.000 | Avg L -0.074 | Avg R 0.441
U 178 | F 178 | G 59 | D 0 | EPS 0.607 | L -4.384 | R 26.000 | Avg L -0.074 | Avg R 0.441
U 179 | F 179 | G 59 | D 0 | EPS 0.604 | L -4.384 | R 26.000 | Avg L -0.074 | Avg R 0.441
U 180 | F 180 | G 59 | D 0 | EPS 0.602 | L -4.384 | R 26.000 | Avg L -0.074 | Avg R 0.441
U 180 | F 180 | G 60 | D 0 | EPS 0.600 | L -3.901 | R 27.000 | Avg L -0.065 | Avg R 0.450
U 181 | F 181 | G 60 | D 0 | EPS 0.600 | L -3.901 | R 27.000 | Avg L -0.065 | Avg R 0.450
U 182 | F 182 | G 60 | D 0 | EPS 0.598 | L -3.901 | R 27.000 | Avg L -0.065 | Avg R 0.450
U 183 | F 183 | G 60 | D 0 | EPS 0.596 | L -3.901 | R 27.000 | Avg L -0.065 | Avg R 0.450
U 183 | F 183 | G 61 | D 0 | EPS 0.593 | L -4.416 | R 27.000 | Avg L -0.072 | Avg R 0.443
U 184 | F 184 | G 61 | D 0 | EPS 0.593 | L -4.416 | R 27.000 | Avg L -0.072 | Avg R 0.443
U 185 | F 185 | G 61 | D 0 | EPS 0.591 | L -4.416 | R 27.000 | Avg L -0.072 | Avg R 0.443
U 186 | F 186 | G 61 | D 0 | EPS 0.589 | L -4.416 | R 27.000 | Avg L -0.072 | Avg R 0.443
U 186 | F 186 | G 62 | D 0 | EPS 0.587 | L -4.931 | R 27.000 | Avg L -0.080 | Avg R 0.435
U 187 | F 187 | G 62 | D 0 | EPS 0.587 | L -4.931 | R 27.000 | Avg L -0.080 | Avg R 0.435
U 188 | F 188 | G 62 | D 0 | EPS 0.584 | L -4.931 | R 27.000 | Avg L -0.080 | Avg R 0.435
U 189 | F 189 | G 62 | D 0 | EPS 0.582 | L -4.931 | R 27.000 | Avg L -0.080 | Avg R 0.435
U 189 | F 189 | G 63 | D 0 | EPS 0.580 | L -4.446 | R 28.000 | Avg L -0.071 | Avg R 0.444
U 190 | F 190 | G 63 | D 0 | EPS 0.580 | L -4.446 | R 28.000 | Avg L -0.071 | Avg R 0.444
U 191 | F 191 | G 63 | D 0 | EPS 0.578 | L -4.446 | R 28.000 | Avg L -0.071 | Avg R 0.444
U 192 | F 192 | G 63 | D 0 | EPS 0.576 | L -4.446 | R 28.000 | Avg L -0.071 | Avg R 0.444
U 192 | F 192 | G 64 | D 0 | EPS 0.573 | L -3.961 | R 29.000 | Avg L -0.062 | Avg R 0.453
U 193 | F 193 | G 64 | D 0 | EPS 0.573 | L -3.961 | R 29.000 | Avg L -0.062 | Avg R 0.453
U 194 | F 194 | G 64 | D 0 | EPS 0.571 | L -3.961 | R 29.000 | Avg L -0.062 | Avg R 0.453
U 195 | F 195 | G 64 | D 0 | EPS 0.569 | L -3.961 | R 29.000 | Avg L -0.062 | Avg R 0.453
U 195 | F 195 | G 65 | D 0 | EPS 0.567 | L -3.472 | R 30.000 | Avg L -0.053 | Avg R 0.462
U 196 | F 196 | G 65 | D 0 | EPS 0.567 | L -3.472 | R 30.000 | Avg L -0.053 | Avg R 0.462
U 197 | F 197 | G 65 | D 0 | EPS 0.564 | L -3.472 | R 30.000 | Avg L -0.053 | Avg R 0.462
U 198 | F 198 | G 65 | D 0 | EPS 0.562 | L -3.472 | R 30.000 | Avg L -0.053 | Avg R 0.462
U 198 | F 198 | G 66 | D 0 | EPS 0.560 | L -3.987 | R 30.000 | Avg L -0.060 | Avg R 0.455
U 199 | F 199 | G 66 | D 0 | EPS 0.560 | L -3.987 | R 30.000 | Avg L -0.060 | Avg R 0.455
U 200 | F 200 | G 66 | D 0 | EPS 0.558 | L -3.987 | R 30.000 | Avg L -0.060 | Avg R 0.455
U 201 | F 201 | G 66 | D 0 | EPS 0.556 | L -3.987 | R 30.000 | Avg L -0.060 | Avg R 0.455
U 201 | F 201 | G 67 | D 0 | EPS 0.553 | L -4.502 | R 30.000 | Avg L -0.067 | Avg R 0.448
U 202 | F 202 | G 67 | D 0 | EPS 0.553 | L -4.502 | R 30.000 | Avg L -0.067 | Avg R 0.448
U 203 | F 203 | G 67 | D 0 | EPS 0.551 | L -4.502 | R 30.000 | Avg L -0.067 | Avg R 0.448
U 204 | F 204 | G 67 | D 0 | EPS 0.549 | L -4.502 | R 30.000 | Avg L -0.067 | Avg R 0.448
U 204 | F 204 | G 68 | D 0 | EPS 0.547 | L -5.017 | R 30.000 | Avg L -0.074 | Avg R 0.441
U 205 | F 205 | G 68 | D 0 | EPS 0.547 | L -5.017 | R 30.000 | Avg L -0.074 | Avg R 0.441
U 206 | F 206 | G 68 | D 0 | EPS 0.544 | L -5.017 | R 30.000 | Avg L -0.074 | Avg R 0.441
U 207 | F 207 | G 68 | D 0 | EPS 0.542 | L -5.017 | R 30.000 | Avg L -0.074 | Avg R 0.441
U 207 | F 207 | G 69 | D 0 | EPS 0.540 | L -4.532 | R 31.000 | Avg L -0.066 | Avg R 0.449
U 208 | F 208 | G 69 | D 0 | EPS 0.540 | L -4.532 | R 31.000 | Avg L -0.066 | Avg R 0.449
U 209 | F 209 | G 69 | D 0 | EPS 0.538 | L -4.532 | R 31.000 | Avg L -0.066 | Avg R 0.449
U 210 | F 210 | G 69 | D 0 | EPS 0.536 | L -4.532 | R 31.000 | Avg L -0.066 | Avg R 0.449
U 210 | F 210 | G 70 | D 0 | EPS 0.533 | L -5.047 | R 31.000 | Avg L -0.072 | Avg R 0.443
U 211 | F 211 | G 70 | D 0 | EPS 0.533 | L -5.047 | R 31.000 | Avg L -0.072 | Avg R 0.443
U 212 | F 212 | G 70 | D 0 | EPS 0.531 | L -5.047 | R 31.000 | Avg L -0.072 | Avg R 0.443
U 213 | F 213 | G 70 | D 0 | EPS 0.529 | L -5.047 | R 31.000 | Avg L -0.072 | Avg R 0.443
U 213 | F 213 | G 71 | D 0 | EPS 0.527 | L -5.562 | R 31.000 | Avg L -0.078 | Avg R 0.437
U 214 | F 214 | G 71 | D 0 | EPS 0.527 | L -5.562 | R 31.000 | Avg L -0.078 | Avg R 0.437
U 215 | F 215 | G 71 | D 0 | EPS 0.524 | L -5.562 | R 31.000 | Avg L -0.078 | Avg R 0.437
U 216 | F 216 | G 71 | D 0 | EPS 0.522 | L -5.562 | R 31.000 | Avg L -0.078 | Avg R 0.437
U 216 | F 216 | G 72 | D 0 | EPS 0.520 | L -6.077 | R 31.000 | Avg L -0.084 | Avg R 0.431
U 217 | F 217 | G 72 | D 0 | EPS 0.520 | L -6.077 | R 31.000 | Avg L -0.084 | Avg R 0.431
U 218 | F 218 | G 72 | D 0 | EPS 0.518 | L -6.077 | R 31.000 | Avg L -0.084 | Avg R 0.431
U 219 | F 219 | G 72 | D 0 | EPS 0.516 | L -6.077 | R 31.000 | Avg L -0.084 | Avg R 0.431
U 219 | F 219 | G 73 | D 0 | EPS 0.513 | L -5.592 | R 32.000 | Avg L -0.077 | Avg R 0.438
U 220 | F 220 | G 73 | D 0 | EPS 0.513 | L -5.592 | R 32.000 | Avg L -0.077 | Avg R 0.438
U 221 | F 221 | G 73 | D 0 | EPS 0.511 | L -5.592 | R 32.000 | Avg L -0.077 | Avg R 0.438
U 222 | F 222 | G 73 | D 0 | EPS 0.509 | L -5.592 | R 32.000 | Avg L -0.077 | Avg R 0.438
U 222 | F 222 | G 74 | D 0 | EPS 0.507 | L -5.108 | R 33.000 | Avg L -0.069 | Avg R 0.446
U 223 | F 223 | G 74 | D 0 | EPS 0.507 | L -5.108 | R 33.000 | Avg L -0.069 | Avg R 0.446
U 224 | F 224 | G 74 | D 0 | EPS 0.504 | L -5.108 | R 33.000 | Avg L -0.069 | Avg R 0.446
U 225 | F 225 | G 74 | D 0 | EPS 0.502 | L -5.108 | R 33.000 | Avg L -0.069 | Avg R 0.446
U 225 | F 225 | G 75 | D 0 | EPS 0.500 | L -5.623 | R 33.000 | Avg L -0.075 | Avg R 0.440
U 226 | F 226 | G 75 | D 0 | EPS 0.500 | L -5.623 | R 33.000 | Avg L -0.075 | Avg R 0.440
U 227 | F 227 | G 75 | D 0 | EPS 0.498 | L -5.623 | R 33.000 | Avg L -0.075 | Avg R 0.440
U 228 | F 228 | G 75 | D 0 | EPS 0.496 | L -5.623 | R 33.000 | Avg L -0.075 | Avg R 0.440
U 228 | F 228 | G 76 | D 0 | EPS 0.493 | L -6.138 | R 33.000 | Avg L -0.081 | Avg R 0.434
U 229 | F 229 | G 76 | D 0 | EPS 0.493 | L -6.138 | R 33.000 | Avg L -0.081 | Avg R 0.434
U 230 | F 230 | G 76 | D 0 | EPS 0.491 | L -6.138 | R 33.000 | Avg L -0.081 | Avg R 0.434
U 231 | F 231 | G 76 | D 0 | EPS 0.489 | L -6.138 | R 33.000 | Avg L -0.081 | Avg R 0.434
U 231 | F 231 | G 77 | D 0 | EPS 0.487 | L -6.651 | R 33.000 | Avg L -0.086 | Avg R 0.429
U 232 | F 232 | G 77 | D 0 | EPS 0.487 | L -6.651 | R 33.000 | Avg L -0.086 | Avg R 0.429
U 233 | F 233 | G 77 | D 0 | EPS 0.484 | L -6.651 | R 33.000 | Avg L -0.086 | Avg R 0.429
U 234 | F 234 | G 77 | D 0 | EPS 0.482 | L -6.651 | R 33.000 | Avg L -0.086 | Avg R 0.429
U 234 | F 234 | G 78 | D 0 | EPS 0.480 | L -7.167 | R 33.000 | Avg L -0.092 | Avg R 0.423
U 235 | F 235 | G 78 | D 0 | EPS 0.480 | L -7.167 | R 33.000 | Avg L -0.092 | Avg R 0.423
U 236 | F 236 | G 78 | D 0 | EPS 0.478 | L -7.167 | R 33.000 | Avg L -0.092 | Avg R 0.423
U 237 | F 237 | G 78 | D 0 | EPS 0.476 | L -7.167 | R 33.000 | Avg L -0.092 | Avg R 0.423
U 237 | F 237 | G 79 | D 0 | EPS 0.473 | L -6.681 | R 34.000 | Avg L -0.085 | Avg R 0.430
U 238 | F 238 | G 79 | D 0 | EPS 0.473 | L -6.681 | R 34.000 | Avg L -0.085 | Avg R 0.430
U 239 | F 239 | G 79 | D 0 | EPS 0.471 | L -6.681 | R 34.000 | Avg L -0.085 | Avg R 0.430
U 240 | F 240 | G 79 | D 0 | EPS 0.469 | L -6.681 | R 34.000 | Avg L -0.085 | Avg R 0.430
U 240 | F 240 | G 80 | D 0 | EPS 0.467 | L -7.194 | R 34.000 | Avg L -0.090 | Avg R 0.425
U 241 | F 241 | G 80 | D 0 | EPS 0.467 | L -7.194 | R 34.000 | Avg L -0.090 | Avg R 0.425
U 242 | F 242 | G 80 | D 0 | EPS 0.464 | L -7.194 | R 34.000 | Avg L -0.090 | Avg R 0.425
U 243 | F 243 | G 80 | D 0 | EPS 0.462 | L -7.194 | R 34.000 | Avg L -0.090 | Avg R 0.425
U 243 | F 243 | G 81 | D 0 | EPS 0.460 | L -6.709 | R 35.000 | Avg L -0.083 | Avg R 0.432
U 244 | F 244 | G 81 | D 0 | EPS 0.460 | L -6.709 | R 35.000 | Avg L -0.083 | Avg R 0.432
U 245 | F 245 | G 81 | D 0 | EPS 0.458 | L -6.709 | R 35.000 | Avg L -0.083 | Avg R 0.432
U 246 | F 246 | G 81 | D 0 | EPS 0.456 | L -6.709 | R 35.000 | Avg L -0.083 | Avg R 0.432
U 246 | F 246 | G 82 | D 0 | EPS 0.453 | L -6.225 | R 36.000 | Avg L -0.076 | Avg R 0.439
U 247 | F 247 | G 82 | D 0 | EPS 0.453 | L -6.225 | R 36.000 | Avg L -0.076 | Avg R 0.439
U 248 | F 248 | G 82 | D 0 | EPS 0.451 | L -6.225 | R 36.000 | Avg L -0.076 | Avg R 0.439
U 249 | F 249 | G 82 | D 0 | EPS 0.449 | L -6.225 | R 36.000 | Avg L -0.076 | Avg R 0.439
U 249 | F 249 | G 83 | D 0 | EPS 0.447 | L -5.740 | R 37.000 | Avg L -0.069 | Avg R 0.446
U 250 | F 250 | G 83 | D 0 | EPS 0.447 | L -5.740 | R 37.000 | Avg L -0.069 | Avg R 0.446
U 251 | F 251 | G 83 | D 0 | EPS 0.444 | L -5.740 | R 37.000 | Avg L -0.069 | Avg R 0.446
U 252 | F 252 | G 83 | D 0 | EPS 0.442 | L -5.740 | R 37.000 | Avg L -0.069 | Avg R 0.446
U 252 | F 252 | G 84 | D 0 | EPS 0.440 | L -6.254 | R 37.000 | Avg L -0.074 | Avg R 0.440
U 253 | F 253 | G 84 | D 0 | EPS 0.440 | L -6.254 | R 37.000 | Avg L -0.074 | Avg R 0.440
U 254 | F 254 | G 84 | D 0 | EPS 0.438 | L -6.254 | R 37.000 | Avg L -0.074 | Avg R 0.440
U 255 | F 255 | G 84 | D 0 | EPS 0.436 | L -6.254 | R 37.000 | Avg L -0.074 | Avg R 0.440
U 255 | F 255 | G 85 | D 0 | EPS 0.433 | L -5.767 | R 38.000 | Avg L -0.068 | Avg R 0.447
U 256 | F 256 | G 85 | D 0 | EPS 0.433 | L -5.767 | R 38.000 | Avg L -0.068 | Avg R 0.447
U 257 | F 257 | G 85 | D 0 | EPS 0.431 | L -5.767 | R 38.000 | Avg L -0.068 | Avg R 0.447
U 258 | F 258 | G 85 | D 0 | EPS 0.429 | L -5.767 | R 38.000 | Avg L -0.068 | Avg R 0.447
U 258 | F 258 | G 86 | D 0 | EPS 0.427 | L -5.280 | R 39.000 | Avg L -0.061 | Avg R 0.453
U 259 | F 259 | G 86 | D 0 | EPS 0.427 | L -5.280 | R 39.000 | Avg L -0.061 | Avg R 0.453
U 260 | F 260 | G 86 | D 0 | EPS 0.424 | L -5.280 | R 39.000 | Avg L -0.061 | Avg R 0.453
U 261 | F 261 | G 86 | D 0 | EPS 0.422 | L -5.280 | R 39.000 | Avg L -0.061 | Avg R 0.453
U 261 | F 261 | G 87 | D 0 | EPS 0.420 | L -5.794 | R 39.000 | Avg L -0.067 | Avg R 0.448
U 262 | F 262 | G 87 | D 0 | EPS 0.420 | L -5.794 | R 39.000 | Avg L -0.067 | Avg R 0.448
U 263 | F 263 | G 87 | D 0 | EPS 0.418 | L -5.794 | R 39.000 | Avg L -0.067 | Avg R 0.448
U 264 | F 264 | G 87 | D 0 | EPS 0.416 | L -5.794 | R 39.000 | Avg L -0.067 | Avg R 0.448
U 264 | F 264 | G 88 | D 0 | EPS 0.413 | L -5.314 | R 40.000 | Avg L -0.060 | Avg R 0.455
U 265 | F 265 | G 88 | D 0 | EPS 0.413 | L -5.314 | R 40.000 | Avg L -0.060 | Avg R 0.455
U 266 | F 266 | G 88 | D 0 | EPS 0.411 | L -5.314 | R 40.000 | Avg L -0.060 | Avg R 0.455
U 267 | F 267 | G 88 | D 0 | EPS 0.409 | L -5.314 | R 40.000 | Avg L -0.060 | Avg R 0.455
U 267 | F 267 | G 89 | D 0 | EPS 0.407 | L -5.829 | R 40.000 | Avg L -0.065 | Avg R 0.449
U 268 | F 268 | G 89 | D 0 | EPS 0.407 | L -5.829 | R 40.000 | Avg L -0.065 | Avg R 0.449
U 269 | F 269 | G 89 | D 0 | EPS 0.404 | L -5.829 | R 40.000 | Avg L -0.065 | Avg R 0.449
U 270 | F 270 | G 89 | D 0 | EPS 0.402 | L -5.829 | R 40.000 | Avg L -0.065 | Avg R 0.449
U 270 | F 270 | G 90 | D 0 | EPS 0.400 | L -5.344 | R 41.000 | Avg L -0.059 | Avg R 0.456
U 271 | F 271 | G 90 | D 0 | EPS 0.400 | L -5.344 | R 41.000 | Avg L -0.059 | Avg R 0.456
U 272 | F 272 | G 90 | D 0 | EPS 0.398 | L -5.344 | R 41.000 | Avg L -0.059 | Avg R 0.456
U 273 | F 273 | G 90 | D 0 | EPS 0.396 | L -5.344 | R 41.000 | Avg L -0.059 | Avg R 0.456
U 273 | F 273 | G 91 | D 0 | EPS 0.393 | L -4.857 | R 42.000 | Avg L -0.053 | Avg R 0.462
U 274 | F 274 | G 91 | D 0 | EPS 0.393 | L -4.857 | R 42.000 | Avg L -0.053 | Avg R 0.462
U 275 | F 275 | G 91 | D 0 | EPS 0.391 | L -4.857 | R 42.000 | Avg L -0.053 | Avg R 0.462
U 276 | F 276 | G 91 | D 0 | EPS 0.389 | L -4.857 | R 42.000 | Avg L -0.053 | Avg R 0.462
U 276 | F 276 | G 92 | D 0 | EPS 0.387 | L -5.372 | R 42.000 | Avg L -0.058 | Avg R 0.457
U 277 | F 277 | G 92 | D 0 | EPS 0.387 | L -5.372 | R 42.000 | Avg L -0.058 | Avg R 0.457
U 278 | F 278 | G 92 | D 0 | EPS 0.384 | L -5.372 | R 42.000 | Avg L -0.058 | Avg R 0.457
U 279 | F 279 | G 92 | D 0 | EPS 0.382 | L -5.372 | R 42.000 | Avg L -0.058 | Avg R 0.457
U 279 | F 279 | G 93 | D 0 | EPS 0.380 | L -5.887 | R 42.000 | Avg L -0.063 | Avg R 0.452
U 280 | F 280 | G 93 | D 0 | EPS 0.380 | L -5.887 | R 42.000 | Avg L -0.063 | Avg R 0.452
U 281 | F 281 | G 93 | D 0 | EPS 0.378 | L -5.887 | R 42.000 | Avg L -0.063 | Avg R 0.452
U 282 | F 282 | G 93 | D 0 | EPS 0.376 | L -5.887 | R 42.000 | Avg L -0.063 | Avg R 0.452
U 282 | F 282 | G 94 | D 0 | EPS 0.373 | L -6.402 | R 42.000 | Avg L -0.068 | Avg R 0.447
U 283 | F 283 | G 94 | D 0 | EPS 0.373 | L -6.402 | R 42.000 | Avg L -0.068 | Avg R 0.447
U 284 | F 284 | G 94 | D 0 | EPS 0.371 | L -6.402 | R 42.000 | Avg L -0.068 | Avg R 0.447
U 285 | F 285 | G 94 | D 0 | EPS 0.369 | L -6.402 | R 42.000 | Avg L -0.068 | Avg R 0.447
U 285 | F 285 | G 95 | D 0 | EPS 0.367 | L -6.917 | R 42.000 | Avg L -0.073 | Avg R 0.442
U 286 | F 286 | G 95 | D 0 | EPS 0.367 | L -6.917 | R 42.000 | Avg L -0.073 | Avg R 0.442
U 287 | F 287 | G 95 | D 0 | EPS 0.364 | L -6.917 | R 42.000 | Avg L -0.073 | Avg R 0.442
U 288 | F 288 | G 95 | D 0 | EPS 0.362 | L -6.917 | R 42.000 | Avg L -0.073 | Avg R 0.442
U 288 | F 288 | G 96 | D 0 | EPS 0.360 | L -7.432 | R 42.000 | Avg L -0.077 | Avg R 0.438
U 289 | F 289 | G 96 | D 0 | EPS 0.360 | L -7.432 | R 42.000 | Avg L -0.077 | Avg R 0.438
U 290 | F 290 | G 96 | D 0 | EPS 0.358 | L -7.432 | R 42.000 | Avg L -0.077 | Avg R 0.438
U 291 | F 291 | G 96 | D 0 | EPS 0.356 | L -7.432 | R 42.000 | Avg L -0.077 | Avg R 0.438
U 291 | F 291 | G 97 | D 0 | EPS 0.353 | L -6.946 | R 43.000 | Avg L -0.072 | Avg R 0.443
U 292 | F 292 | G 97 | D 0 | EPS 0.353 | L -6.946 | R 43.000 | Avg L -0.072 | Avg R 0.443
U 293 | F 293 | G 97 | D 0 | EPS 0.351 | L -6.946 | R 43.000 | Avg L -0.072 | Avg R 0.443
U 294 | F 294 | G 97 | D 0 | EPS 0.349 | L -6.946 | R 43.000 | Avg L -0.072 | Avg R 0.443
U 294 | F 294 | G 98 | D 0 | EPS 0.347 | L -6.465 | R 44.000 | Avg L -0.066 | Avg R 0.449
U 295 | F 295 | G 98 | D 0 | EPS 0.347 | L -6.465 | R 44.000 | Avg L -0.066 | Avg R 0.449
U 296 | F 296 | G 98 | D 0 | EPS 0.344 | L -6.465 | R 44.000 | Avg L -0.066 | Avg R 0.449
U 297 | F 297 | G 98 | D 0 | EPS 0.342 | L -6.465 | R 44.000 | Avg L -0.066 | Avg R 0.449
U 297 | F 297 | G 99 | D 0 | EPS 0.340 | L -5.984 | R 45.000 | Avg L -0.060 | Avg R 0.455
U 298 | F 298 | G 99 | D 0 | EPS 0.340 | L -5.984 | R 45.000 | Avg L -0.060 | Avg R 0.455
U 299 | F 299 | G 99 | D 0 | EPS 0.338 | L -5.984 | R 45.000 | Avg L -0.060 | Avg R 0.455
U 300 | F 300 | G 99 | D 0 | EPS 0.336 | L -5.984 | R 45.000 | Avg L -0.060 | Avg R 0.455
U 300 | F 300 | G 100 | D 0 | EPS 0.333 | L -6.500 | R 45.000 | Avg L -0.065 | Avg R 0.450
U 301 | F 301 | G 100 | D 0 | EPS 0.333 | L -6.500 | R 45.000 | Avg L -0.065 | Avg R 0.450
U 302 | F 302 | G 100 | D 0 | EPS 0.331 | L -6.500 | R 45.000 | Avg L -0.065 | Avg R 0.450
U 303 | F 303 | G 100 | D 0 | EPS 0.329 | L -6.500 | R 45.000 | Avg L -0.065 | Avg R 0.450
U 303 | F 303 | G 101 | D 0 | EPS 0.327 | L -7.015 | R 45.000 | Avg L -0.075 | Avg R 0.440
U 304 | F 304 | G 101 | D 0 | EPS 0.327 | L -7.015 | R 45.000 | Avg L -0.075 | Avg R 0.440
U 305 | F 305 | G 101 | D 0 | EPS 0.324 | L -7.015 | R 45.000 | Avg L -0.075 | Avg R 0.440
U 306 | F 306 | G 101 | D 0 | EPS 0.322 | L -7.015 | R 45.000 | Avg L -0.075 | Avg R 0.440
U 306 | F 306 | G 102 | D 0 | EPS 0.320 | L -7.529 | R 45.000 | Avg L -0.075 | Avg R 0.440
U 307 | F 307 | G 102 | D 0 | EPS 0.320 | L -7.529 | R 45.000 | Avg L -0.075 | Avg R 0.440
U 308 | F 308 | G 102 | D 0 | EPS 0.318 | L -7.529 | R 45.000 | Avg L -0.075 | Avg R 0.440
U 309 | F 309 | G 102 | D 0 | EPS 0.316 | L -7.529 | R 45.000 | Avg L -0.075 | Avg R 0.440
U 309 | F 309 | G 103 | D 0 | EPS 0.313 | L -8.044 | R 45.000 | Avg L -0.075 | Avg R 0.440
U 310 | F 310 | G 103 | D 0 | EPS 0.313 | L -8.044 | R 45.000 | Avg L -0.075 | Avg R 0.440
U 311 | F 311 | G 103 | D 0 | EPS 0.311 | L -8.044 | R 45.000 | Avg L -0.075 | Avg R 0.440
U 312 | F 312 | G 103 | D 0 | EPS 0.309 | L -8.044 | R 45.000 | Avg L -0.075 | Avg R 0.440
U 312 | F 312 | G 104 | D 0 | EPS 0.307 | L -7.559 | R 46.000 | Avg L -0.075 | Avg R 0.440
U 313 | F 313 | G 104 | D 0 | EPS 0.307 | L -7.559 | R 46.000 | Avg L -0.075 | Avg R 0.440
U 314 | F 314 | G 104 | D 0 | EPS 0.304 | L -7.559 | R 46.000 | Avg L -0.075 | Avg R 0.440
U 315 | F 315 | G 104 | D 0 | EPS 0.302 | L -7.559 | R 46.000 | Avg L -0.075 | Avg R 0.440
U 315 | F 315 | G 105 | D 0 | EPS 0.300 | L -8.073 | R 46.000 | Avg L -0.075 | Avg R 0.440
U 316 | F 316 | G 105 | D 0 | EPS 0.300 | L -8.073 | R 46.000 | Avg L -0.075 | Avg R 0.440
U 317 | F 317 | G 105 | D 0 | EPS 0.298 | L -8.073 | R 46.000 | Avg L -0.075 | Avg R 0.440
U 318 | F 318 | G 105 | D 0 | EPS 0.296 | L -8.073 | R 46.000 | Avg L -0.075 | Avg R 0.440
U 318 | F 318 | G 106 | D 0 | EPS 0.293 | L -8.588 | R 46.000 | Avg L -0.085 | Avg R 0.430
U 319 | F 319 | G 106 | D 0 | EPS 0.293 | L -8.588 | R 46.000 | Avg L -0.085 | Avg R 0.430
U 320 | F 320 | G 106 | D 0 | EPS 0.291 | L -8.588 | R 46.000 | Avg L -0.085 | Avg R 0.430
U 321 | F 321 | G 106 | D 0 | EPS 0.289 | L -8.588 | R 46.000 | Avg L -0.085 | Avg R 0.430
U 321 | F 321 | G 107 | D 0 | EPS 0.287 | L -9.103 | R 46.000 | Avg L -0.085 | Avg R 0.430
U 322 | F 322 | G 107 | D 0 | EPS 0.287 | L -9.103 | R 46.000 | Avg L -0.085 | Avg R 0.430
U 323 | F 323 | G 107 | D 0 | EPS 0.284 | L -9.103 | R 46.000 | Avg L -0.085 | Avg R 0.430
U 324 | F 324 | G 107 | D 0 | EPS 0.282 | L -9.103 | R 46.000 | Avg L -0.085 | Avg R 0.430
U 324 | F 324 | G 108 | D 0 | EPS 0.280 | L -8.618 | R 47.000 | Avg L -0.075 | Avg R 0.440
U 325 | F 325 | G 108 | D 0 | EPS 0.280 | L -8.618 | R 47.000 | Avg L -0.075 | Avg R 0.440
U 326 | F 326 | G 108 | D 0 | EPS 0.278 | L -8.618 | R 47.000 | Avg L -0.075 | Avg R 0.440
U 327 | F 327 | G 108 | D 0 | EPS 0.276 | L -8.618 | R 47.000 | Avg L -0.075 | Avg R 0.440
U 327 | F 327 | G 109 | D 0 | EPS 0.273 | L -8.137 | R 48.000 | Avg L -0.075 | Avg R 0.440
U 328 | F 328 | G 109 | D 0 | EPS 0.273 | L -8.137 | R 48.000 | Avg L -0.075 | Avg R 0.440
U 329 | F 329 | G 109 | D 0 | EPS 0.271 | L -8.137 | R 48.000 | Avg L -0.075 | Avg R 0.440
U 330 | F 330 | G 109 | D 0 | EPS 0.269 | L -8.137 | R 48.000 | Avg L -0.075 | Avg R 0.440
U 330 | F 330 | G 110 | D 0 | EPS 0.267 | L -7.652 | R 49.000 | Avg L -0.065 | Avg R 0.450
U 331 | F 331 | G 110 | D 0 | EPS 0.267 | L -7.652 | R 49.000 | Avg L -0.065 | Avg R 0.450
U 332 | F 332 | G 110 | D 0 | EPS 0.264 | L -7.652 | R 49.000 | Avg L -0.065 | Avg R 0.450
U 333 | F 333 | G 110 | D 0 | EPS 0.262 | L -7.652 | R 49.000 | Avg L -0.065 | Avg R 0.450
U 333 | F 333 | G 111 | D 0 | EPS 0.260 | L -7.172 | R 50.000 | Avg L -0.055 | Avg R 0.460
U 334 | F 334 | G 111 | D 0 | EPS 0.260 | L -7.172 | R 50.000 | Avg L -0.055 | Avg R 0.460
